row	col	state	som	hadid02
9	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٠٤٠	
9	Tax_LP	BOTH_EMPTY		
9	Tax_Mils	MISMATCH	٠٢٥	١
9	Total_Tax_LP	BOTH_EMPTY		
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	BOTH_EMPTY		
9	Net_Assessment_Mils	BOTH_EMPTY		
9	Remarks	BOTH_EMPTY		
10	Serial_No	MATCH	١١	١١
10	Date	MATCH	""""	""""
10	Property_recorded_under_Block_No	MATCH	٤١٤٩	٤١٤٩
10	Property_recorded_under_Parcel_No	MATCH	٤٢	٤٢
10	Parcel_Cat_No	MATCH	١٣	١٣
10	Parcel_Area	MISMATCH	٢,٥٠٨	٢,٨٩
10	Nature_of_Entry	MATCH	""""	""""
10	New_Serial_No	ONLY_som	٢٥	
10	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٠٤٢	٠٢٤٣
10	Tax_LP	ONLY_hadid02		٤٠
10	Tax_Mils	MISMATCH	٠٢٠	٠٢٤٠
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
10	Net_Assessment_LP	BOTH_EMPTY		
10	Net_Assessment_Mils	BOTH_EMPTY		
10	Remarks	BOTH_EMPTY		
11	Serial_No	MISMATCH	١٢	٦
11	Date	MATCH	""""	""""
11	Property_recorded_under_Block_No	MATCH	٤١٥٠	٤١٥٠
11	Property_recorded_under_Parcel_No	MATCH	٦	٦
11	Parcel_Cat_No	MATCH	١٣	١٣
11	Parcel_Area	MISMATCH	٣,٠٣٥	٣،,٣٥
11	Nature_of_Entry	MISMATCH	""""	"✓"""
11	New_Serial_No	MISMATCH	٢١	٢٦
11	Reference_to_Register_of_Changes_Volume_No	MISMATCH	ـ	..
11	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٠٢٢	٠٣٠
11	Tax_LP	ONLY_hadid02		✓٤
11	Tax_Mils	MATCH	٠٢٤	٠٢٤
11	Total_Tax_LP	BOTH_EMPTY		
11	Total_Tax_Mils	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
11	Net_Assessment_LP	BOTH_EMPTY		
11	Net_Assessment_Mils	ONLY_hadid02		.
11	Remarks	BOTH_EMPTY		
12	Serial_No	MISMATCH	١٣	x
12	Date	MATCH	""""	""""
12	Property_recorded_under_Block_No	MATCH	٤١٥١	٤١٥١
12	Property_recorded_under_Parcel_No	MATCH	٥٠	٥٠
12	Parcel_Cat_No	MATCH	١٣	١٣
12	Parcel_Area	MISMATCH	١,٠٢٩	١٠,٠٩
12	Nature_of_Entry	MATCH	""""	""""
12	New_Serial_No	ONLY_hadid02		✓
12	Reference_to_Register_of_Changes_Volume_No	MISMATCH	ـ	..
12	Reference_to_Register_of_Changes_Serial_No	MATCH	٠١٦	٠١٦
12	Tax_LP	ONLY_hadid02		✓
12	Tax_Mils	MATCH	٠٠٨	٠٠٨
12	Total_Tax_LP	BOTH_EMPTY		
12	Total_Tax_Mils	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
12	Net_Assessment_LP	BOTH_EMPTY		
12	Net_Assessment_Mils	BOTH_EMPTY		
12	Remarks	BOTH_EMPTY		
13	Serial_No	MISMATCH	١٤	١
13	Date	ONLY_hadid02		١
13	Property_recorded_under_Block_No	BOTH_EMPTY		
13	Property_recorded_under_Parcel_No	BOTH_EMPTY		
13	Parcel_Cat_No	MATCH	١٦	١٦
13	Parcel_Area	MISMATCH	٢,٤٠٤	٢,٤
13	Nature_of_Entry	BOTH_EMPTY		
13	New_Serial_No	ONLY_hadid02		..
13	Reference_to_Register_of_Changes_Volume_No	ONLY_som	ـ	
13	Reference_to_Register_of_Changes_Serial_No	MISMATCH	ـ	..
13	Tax_LP	ONLY_hadid02		-
13	Tax_Mils	MISMATCH	ـ	_
13	Total_Tax_LP	BOTH_EMPTY		
13	Total_Tax_Mils	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
13	Net_Assessment_LP	BOTH_EMPTY		
13	Net_Assessment_Mils	BOTH_EMPTY		
13	Remarks	BOTH_EMPTY		
14	Serial_No	MISMATCH	١٥	١
14	Date	MATCH	""""	""""
14	Property_recorded_under_Block_No	MATCH	""""	""""
14	Property_recorded_under_Parcel_No	MISMATCH	١١٧	١٧
14	Parcel_Cat_No	MATCH	١٣	١٣
14	Parcel_Area	MISMATCH	١,٢٤٧	١،,٧
14	Nature_of_Entry	MISMATCH	""""	..
14	New_Serial_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Volume_No	ONLY_som	ـ	
14	Reference_to_Register_of_Changes_Serial_No	MATCH	٠١٦	٠١٦
14	Tax_LP	ONLY_hadid02		✓
14	Tax_Mils	MATCH	٠١٠	٠١٠
14	Total_Tax_LP	BOTH_EMPTY		
14	Total_Tax_Mils	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
14	Net_Assessment_LP	BOTH_EMPTY		
14	Net_Assessment_Mils	ONLY_hadid02		٠
14	Remarks	BOTH_EMPTY		
15	Serial_No	MATCH	١٦	١٦
15	Date	BOTH_EMPTY		
15	Property_recorded_under_Block_No	BOTH_EMPTY		
15	Property_recorded_under_Parcel_No	ONLY_hadid02		.
15	Parcel_Cat_No	MISMATCH	١٦	٤
15	Parcel_Area	MISMATCH	٤,٩١٧	✓
15	Nature_of_Entry	BOTH_EMPTY		
15	New_Serial_No	ONLY_hadid02		..
15	Reference_to_Register_of_Changes_Volume_No	MISMATCH	ـ	.
15	Reference_to_Register_of_Changes_Serial_No	MISMATCH	ـ	–
15	Tax_LP	ONLY_hadid02		-
15	Tax_Mils	MISMATCH	ـ	٠.
15	Total_Tax_LP	BOTH_EMPTY		
15	Total_Tax_Mils	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
15	Net_Assessment_LP	BOTH_EMPTY		
15	Net_Assessment_Mils	BOTH_EMPTY		
15	Remarks	BOTH_EMPTY		
16	Serial_No	MISMATCH	١٧	x٧
16	Date	MATCH	""""	""""
16	Property_recorded_under_Block_No	MATCH	٤١٥٢	٤١٥٢
16	Property_recorded_under_Parcel_No	MISMATCH	٢٧	٣٧٢
16	Parcel_Cat_No	MATCH	٤	٤
16	Parcel_Area	MATCH	٠٧٠	٠٧٠
16	Nature_of_Entry	MISMATCH	""""	"✓"""
16	New_Serial_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Volume_No	ONLY_som	ـ	
16	Reference_to_Register_of_Changes_Serial_No	MISMATCH	١٣	٠٤٠
16	Tax_LP	ONLY_hadid02		✓
16	Tax_Mils	MISMATCH	٠١١	٠١
16	Total_Tax_LP	BOTH_EMPTY		
16	Total_Tax_Mils	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
16	Net_Assessment_LP	BOTH_EMPTY		
16	Net_Assessment_Mils	BOTH_EMPTY		
16	Remarks	BOTH_EMPTY		
17	Serial_No	MISMATCH	١٨	x
17	Date	MISMATCH	""""	_.
17	Property_recorded_under_Block_No	MATCH	""""	""""
17	Property_recorded_under_Parcel_No	MISMATCH	٧١	٧٠
17	Parcel_Cat_No	MATCH	٤	٤
17	Parcel_Area	MISMATCH	٠٧٥	,١٧٠٥
17	Nature_of_Entry	MISMATCH	""""	✓
17	New_Serial_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Volume_No	ONLY_som	ـ	
17	Reference_to_Register_of_Changes_Serial_No	MISMATCH	١٢	٠٢٧
17	Tax_LP	ONLY_hadid02		_
17	Tax_Mils	MISMATCH	٠١٢	٠١٠٢
17	Total_Tax_LP	BOTH_EMPTY		
17	Total_Tax_Mils	MISMATCH	٥٢٢	٢٥
17	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
17	Net_Assessment_LP	BOTH_EMPTY		
17	Net_Assessment_Mils	BOTH_EMPTY		
17	Remarks	BOTH_EMPTY		
18	Serial_No	ONLY_hadid02		٩٤٦
18	Date	MISMATCH	٩٣٩	٩،٣٩
18	Property_recorded_under_Block_No	BOTH_EMPTY		
18	Property_recorded_under_Parcel_No	BOTH_EMPTY		
18	Parcel_Cat_No	BOTH_EMPTY		
18	Parcel_Area	BOTH_EMPTY		
18	Nature_of_Entry	BOTH_EMPTY		
18	New_Serial_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
18	Tax_LP	ONLY_hadid02		٤
18	Tax_Mils	MISMATCH	٥٢٢	١٢
18	Total_Tax_LP	BOTH_EMPTY		
18	Total_Tax_Mils	MISMATCH	٥٢٢	١٢
18	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
18	Net_Assessment_LP	ONLY_hadid02		-
18	Net_Assessment_Mils	MISMATCH	٥٢٢	١٢
18	Remarks	BOTH_EMPTY		
19	Serial_No	BOTH_EMPTY		
19	Date	MATCH	٩٤٠	٩٤٠
19	Property_recorded_under_Block_No	BOTH_EMPTY		
19	Property_recorded_under_Parcel_No	BOTH_EMPTY		
19	Parcel_Cat_No	BOTH_EMPTY		
19	Parcel_Area	ONLY_hadid02		""""
19	Nature_of_Entry	ONLY_hadid02		٤
19	New_Serial_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
19	Tax_LP	ONLY_hadid02		–
19	Tax_Mils	ONLY_hadid02		٠٠
19	Total_Tax_LP	BOTH_EMPTY		
19	Total_Tax_Mils	MISMATCH	٥٢٢	٩٢٠
19	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
19	Net_Assessment_LP	BOTH_EMPTY		
19	Net_Assessment_Mils	MISMATCH	٥٢٢	–
19	Remarks	BOTH_EMPTY		
20	Serial_No	ONLY_hadid02		""""
20	Date	MATCH	٩٤١	٩٤١
20	Property_recorded_under_Block_No	BOTH_EMPTY		
20	Property_recorded_under_Parcel_No	BOTH_EMPTY		
20	Parcel_Cat_No	BOTH_EMPTY		
20	Parcel_Area	BOTH_EMPTY		
20	Nature_of_Entry	BOTH_EMPTY		
20	New_Serial_No	BOTH_EMPTY		
20	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
20	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
20	Tax_LP	BOTH_EMPTY		
20	Tax_Mils	ONLY_hadid02		١
20	Total_Tax_LP	ONLY_hadid02		٠
20	Total_Tax_Mils	MISMATCH	٥٢٢	١٥٢
20	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
20	Net_Assessment_LP	BOTH_EMPTY		
20	Net_Assessment_Mils	MISMATCH	٥٢٢	٢٢٢
20	Remarks	BOTH_EMPTY		
21	Serial_No	ONLY_hadid02		–
21	Date	ONLY_hadid02		٩٦٣
21	Property_recorded_under_Block_No	BOTH_EMPTY		
21	Property_recorded_under_Parcel_No	BOTH_EMPTY		
21	Parcel_Cat_No	BOTH_EMPTY		
21	Parcel_Area	ONLY_hadid02		٠
21	Nature_of_Entry	ONLY_hadid02		–
21	New_Serial_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
21	Tax_LP	ONLY_hadid02		–
21	Tax_Mils	ONLY_hadid02		٤
21	Total_Tax_LP	ONLY_hadid02		–
21	Total_Tax_Mils	ONLY_hadid02		١٠
21	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
21	Net_Assessment_LP	ONLY_som	٩٤٢	
21	Net_Assessment_Mils	BOTH_EMPTY		
21	Remarks	BOTH_EMPTY		
22	Serial_No	MISMATCH	١٩	٧
22	Date	MATCH	٩٤٢	٩٤٢
22	Property_recorded_under_Block_No	MISMATCH	٤١٣٢	٤
22	Property_recorded_under_Parcel_No	MISMATCH	٢١	٣3
22	Parcel_Cat_No	MISMATCH	١٠	١
22	Parcel_Area	MISMATCH	٧٩٠٢	٧,٩٢
22	Nature_of_Entry	MATCH	بيع	بيع
22	New_Serial_No	MISMATCH	١٨٨	١٨
22	Reference_to_Register_of_Changes_Volume_No	MISMATCH	١	٤
22	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٥٩	٥٦
22	Tax_LP	BOTH_EMPTY		
22	Tax_Mils	MISMATCH	٠٤٢	١٤٢
22	Total_Tax_LP	BOTH_EMPTY		
22	Total_Tax_Mils	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
22	Net_Assessment_LP	BOTH_EMPTY		
22	Net_Assessment_Mils	MISMATCH	٢٥٧	٢,٣
22	Remarks	BOTH_EMPTY		
23	Serial_No	MISMATCH	٢٠	١
23	Date	MATCH	""""	""""
23	Property_recorded_under_Block_No	MATCH	""""	""""
23	Property_recorded_under_Parcel_No	MISMATCH	٢٣	✓
23	Parcel_Cat_No	MATCH	١٠	١٠
23	Parcel_Area	MISMATCH	١,٧٤٦	١,٧٩
23	Nature_of_Entry	MATCH	""""	""""
23	New_Serial_No	MATCH	٢٩	٢٩
23	Reference_to_Register_of_Changes_Volume_No	MISMATCH	١	""""
23	Reference_to_Register_of_Changes_Serial_No	MATCH	٥٨	٥٨
23	Tax_LP	BOTH_EMPTY		
23	Tax_Mils	MISMATCH	١٩٣	١٣
23	Total_Tax_LP	BOTH_EMPTY		
23	Total_Tax_Mils	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	BOTH_EMPTY		
23	Remarks	BOTH_EMPTY		
24	Serial_No	ONLY_hadid02		٩٤٨
24	Date	ONLY_hadid02		٤
24	Property_recorded_under_Block_No	BOTH_EMPTY		
24	Property_recorded_under_Parcel_No	BOTH_EMPTY		
24	Parcel_Cat_No	BOTH_EMPTY		
24	Parcel_Area	BOTH_EMPTY		
24	Nature_of_Entry	BOTH_EMPTY		
24	New_Serial_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
24	Tax_LP	BOTH_EMPTY		
24	Tax_Mils	BOTH_EMPTY		
24	Total_Tax_LP	BOTH_EMPTY		
24	Total_Tax_Mils	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
