row	col	state	som	hadid02
22	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
22	Tax_LP	MISMATCH	""""	-
22	Tax_Mils	MISMATCH	"-"""	-
22	Total_Tax_LP	BOTH_EMPTY		
22	Total_Tax_Mils	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_hadid02		..
22	Net_Assessment_LP	ONLY_hadid02		١
22	Net_Assessment_Mils	BOTH_EMPTY		
22	Remarks	BOTH_EMPTY		
23	Serial_No	MISMATCH	٥٦	٢
23	Date	MATCH	""""	""""
23	Property_recorded_under_Block_No	MISMATCH	""""	١
23	Property_recorded_under_Parcel_No	MISMATCH	٤٠	١
23	Parcel_Cat_No	MISMATCH	١٢	١٣
23	Parcel_Area	MISMATCH	٤,٤٠٠	٤،٨٠
23	Nature_of_Entry	MISMATCH	""""	"✓"""
23	New_Serial_No	MATCH	١١٤	١١٤
23	Reference_to_Register_of_Changes_Volume_No	ONLY_som	✓	
23	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٠	٠٤٠
23	Tax_LP	MATCH	✓	✓
23	Tax_Mils	MATCH	٠٣٨	٠٣٨
23	Total_Tax_LP	BOTH_EMPTY		
23	Total_Tax_Mils	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	BOTH_EMPTY		
23	Remarks	BOTH_EMPTY		
24	Serial_No	MISMATCH	٥٧	١
24	Date	MATCH	""""	""""
24	Property_recorded_under_Block_No	MATCH	٤١٥٠	٤١٥٠
24	Property_recorded_under_Parcel_No	MISMATCH	٢٣	١
24	Parcel_Cat_No	MISMATCH	١٢	١
24	Parcel_Area	MISMATCH	٢,٤٢٢	""""
24	Nature_of_Entry	MATCH	""""	""""
24	New_Serial_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
24	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٤	٠٢٤
24	Tax_LP	MATCH	✓	✓
24	Tax_Mils	MATCH	٠١٩	٠١٩
24	Total_Tax_LP	BOTH_EMPTY		
24	Total_Tax_Mils	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
