row	col	state	som	baseer
4	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
4	Net_Assessment_LP	BOTH_EMPTY		
4	Net_Assessment_Mils	BOTH_EMPTY		
4	Remarks	BOTH_EMPTY		
5	Serial_No	BOTH_EMPTY		
5	Date	MISMATCH	٩٢٩	٧٦
5	Property_recorded_under_Block_No	BOTH_EMPTY		
5	Property_recorded_under_Parcel_No	BOTH_EMPTY		
5	Parcel_Cat_No	BOTH_EMPTY		
5	Parcel_Area	BOTH_EMPTY		
5	Nature_of_Entry	BOTH_EMPTY		
5	New_Serial_No	BOTH_EMPTY		
5	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
5	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
5	Tax_LP	BOTH_EMPTY		
5	Tax_Mils	MISMATCH	٤٠	٤
5	Total_Tax_LP	BOTH_EMPTY		
5	Total_Tax_Mils	MISMATCH	٠٤٠	١٤٠
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	MISMATCH	٠٤٠	٤٠
5	Remarks	BOTH_EMPTY		
6	Serial_No	BOTH_EMPTY		
6	Date	MISMATCH	٩٤٠	٩٤
6	Property_recorded_under_Block_No	BOTH_EMPTY		
6	Property_recorded_under_Parcel_No	BOTH_EMPTY		
6	Parcel_Cat_No	BOTH_EMPTY		
6	Parcel_Area	BOTH_EMPTY		
6	Nature_of_Entry	BOTH_EMPTY		
6	New_Serial_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
6	Tax_LP	ONLY_baseer		السبت
6	Tax_Mils	ONLY_baseer		الخميس
6	Total_Tax_LP	BOTH_EMPTY		
6	Total_Tax_Mils	MISMATCH	٠٤٠	٤٠
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	MISMATCH	٠٤٠	٤
6	Remarks	BOTH_EMPTY		
7	Serial_No	ONLY_baseer		الاربعاء
7	Date	MATCH	٩٤١	٩٤١
7	Property_recorded_under_Block_No	BOTH_EMPTY		
7	Property_recorded_under_Parcel_No	BOTH_EMPTY		
7	Parcel_Cat_No	BOTH_EMPTY		
7	Parcel_Area	BOTH_EMPTY		
7	Nature_of_Entry	BOTH_EMPTY		
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٢	٢٢
7	Tax_LP	BOTH_EMPTY		
7	Tax_Mils	ONLY_baseer		الثلاثاء
7	Total_Tax_LP	BOTH_EMPTY		
7	Total_Tax_Mils	MISMATCH	٠٤٠	١٤٠
7	Reference_to_Register_of_Exemptions_Entry_No	ONLY_baseer		الخميس
7	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_baseer		السبت
7	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_baseer		الخميس
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	MISMATCH	٠٤٠	٤٠
7	Remarks	BOTH_EMPTY		
8	Serial_No	BOTH_EMPTY		
8	Date	MISMATCH	٩٤٢/٩٤٢	/٢٣ ض و /١٨ ض
8	Property_recorded_under_Block_No	BOTH_EMPTY		
8	Property_recorded_under_Parcel_No	BOTH_EMPTY		
8	Parcel_Cat_No	BOTH_EMPTY		
8	Parcel_Area	BOTH_EMPTY		
8	Nature_of_Entry	BOTH_EMPTY		
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
8	Tax_LP	BOTH_EMPTY		
8	Tax_Mils	BOTH_EMPTY		
8	Total_Tax_LP	BOTH_EMPTY		
8	Total_Tax_Mils	MISMATCH	٢٤٠	٣
8	Reference_to_Register_of_Exemptions_Entry_No	ONLY_baseer		.
8	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_baseer		.
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	BOTH_EMPTY		
8	Net_Assessment_Mils	MISMATCH	٠٤٠	٤
8	Remarks	BOTH_EMPTY		
9	Serial_No	BOTH_EMPTY		
9	Date	ONLY_baseer		الخميس
9	Property_recorded_under_Block_No	BOTH_EMPTY		
9	Property_recorded_under_Parcel_No	BOTH_EMPTY		
9	Parcel_Cat_No	BOTH_EMPTY		
9	Parcel_Area	BOTH_EMPTY		
9	Nature_of_Entry	BOTH_EMPTY		
9	New_Serial_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
9	Tax_LP	BOTH_EMPTY		
9	Tax_Mils	BOTH_EMPTY		
9	Total_Tax_LP	ONLY_baseer		الاربعاء
9	Total_Tax_Mils	MISMATCH	٤٠	٢٠
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	BOTH_EMPTY		
9	Net_Assessment_Mils	ONLY_baseer		السبت
9	Remarks	BOTH_EMPTY		
10	Serial_No	BOTH_EMPTY		
10	Date	MISMATCH	٩٤٢/٩٤٤	/٩٤٦ /٩٣٢
10	Property_recorded_under_Block_No	BOTH_EMPTY		
10	Property_recorded_under_Parcel_No	BOTH_EMPTY		
10	Parcel_Cat_No	BOTH_EMPTY		
10	Parcel_Area	BOTH_EMPTY		
10	Nature_of_Entry	BOTH_EMPTY		
10	New_Serial_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
10	Tax_LP	BOTH_EMPTY		
10	Tax_Mils	BOTH_EMPTY		
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	MISMATCH	٠٨٠	١٠
10	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
10	Net_Assessment_LP	BOTH_EMPTY		
10	Net_Assessment_Mils	MISMATCH	٠٨٠	٨
10	Remarks	BOTH_EMPTY		
11	Serial_No	BOTH_EMPTY		
11	Date	BOTH_EMPTY		
11	Property_recorded_under_Block_No	BOTH_EMPTY		
11	Property_recorded_under_Parcel_No	BOTH_EMPTY		
11	Parcel_Cat_No	BOTH_EMPTY		
11	Parcel_Area	BOTH_EMPTY		
11	Nature_of_Entry	BOTH_EMPTY		
11	New_Serial_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
11	Tax_LP	BOTH_EMPTY		
11	Tax_Mils	BOTH_EMPTY		
11	Total_Tax_LP	BOTH_EMPTY		
11	Total_Tax_Mils	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_baseer		الخميس
11	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_baseer		الخميس
11	Net_Assessment_LP	BOTH_EMPTY		
11	Net_Assessment_Mils	BOTH_EMPTY		
11	Remarks	BOTH_EMPTY		
12	Serial_No	BOTH_EMPTY		
12	Date	BOTH_EMPTY		
12	Property_recorded_under_Block_No	BOTH_EMPTY		
12	Property_recorded_under_Parcel_No	BOTH_EMPTY		
12	Parcel_Cat_No	BOTH_EMPTY		
12	Parcel_Area	BOTH_EMPTY		
12	Nature_of_Entry	BOTH_EMPTY		
12	New_Serial_No	BOTH_EMPTY		
12	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
12	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
12	Tax_LP	BOTH_EMPTY		
12	Tax_Mils	BOTH_EMPTY		
12	Total_Tax_LP	BOTH_EMPTY		
12	Total_Tax_Mils	MISMATCH	٠٤٠	٤
12	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
12	Net_Assessment_LP	BOTH_EMPTY		
12	Net_Assessment_Mils	MISMATCH	٠٤٠	٤
12	Remarks	BOTH_EMPTY		
13	Serial_No	BOTH_EMPTY		
13	Date	BOTH_EMPTY		
13	Property_recorded_under_Block_No	BOTH_EMPTY		
13	Property_recorded_under_Parcel_No	BOTH_EMPTY		
13	Parcel_Cat_No	MISMATCH	ضريبه حرج	حرب
13	Parcel_Area	ONLY_baseer		ضريبة
13	Nature_of_Entry	BOTH_EMPTY		
13	New_Serial_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
13	Tax_LP	BOTH_EMPTY		
13	Tax_Mils	BOTH_EMPTY		
13	Total_Tax_LP	BOTH_EMPTY		
13	Total_Tax_Mils	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
13	Net_Assessment_LP	BOTH_EMPTY		
13	Net_Assessment_Mils	MISMATCH	٢٥٠	/١٦ ض و /٢٢ ض
13	Remarks	BOTH_EMPTY		
14	Serial_No	BOTH_EMPTY		
14	Date	BOTH_EMPTY		
14	Property_recorded_under_Block_No	BOTH_EMPTY		
14	Property_recorded_under_Parcel_No	BOTH_EMPTY		
14	Parcel_Cat_No	BOTH_EMPTY		
14	Parcel_Area	BOTH_EMPTY		
14	Nature_of_Entry	BOTH_EMPTY		
14	New_Serial_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
14	Tax_LP	BOTH_EMPTY		
14	Tax_Mils	BOTH_EMPTY		
14	Total_Tax_LP	BOTH_EMPTY		
14	Total_Tax_Mils	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
14	Net_Assessment_LP	BOTH_EMPTY		
14	Net_Assessment_Mils	MISMATCH	١٦٠	.
14	Remarks	BOTH_EMPTY		
15	Serial_No	BOTH_EMPTY		
15	Date	MISMATCH	٩٤٢/٩٤٥	٩٦/٢/٢٠
15	Property_recorded_under_Block_No	BOTH_EMPTY		
15	Property_recorded_under_Parcel_No	BOTH_EMPTY		
15	Parcel_Cat_No	BOTH_EMPTY		
15	Parcel_Area	BOTH_EMPTY		
15	Nature_of_Entry	BOTH_EMPTY		
15	New_Serial_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
15	Tax_LP	BOTH_EMPTY		
15	Tax_Mils	BOTH_EMPTY		
15	Total_Tax_LP	BOTH_EMPTY		
15	Total_Tax_Mils	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
15	Net_Assessment_LP	BOTH_EMPTY		
15	Net_Assessment_Mils	BOTH_EMPTY		
15	Remarks	BOTH_EMPTY		
16	Serial_No	BOTH_EMPTY		
16	Date	BOTH_EMPTY		
16	Property_recorded_under_Block_No	BOTH_EMPTY		
16	Property_recorded_under_Parcel_No	BOTH_EMPTY		
16	Parcel_Cat_No	BOTH_EMPTY		
16	Parcel_Area	BOTH_EMPTY		
16	Nature_of_Entry	BOTH_EMPTY		
16	New_Serial_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
16	Tax_LP	BOTH_EMPTY		
16	Tax_Mils	BOTH_EMPTY		
16	Total_Tax_LP	BOTH_EMPTY		
16	Total_Tax_Mils	MISMATCH	٠٤٠	٤٠
16	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
16	Net_Assessment_LP	BOTH_EMPTY		
16	Net_Assessment_Mils	MISMATCH	٠٤٠	٤
16	Remarks	BOTH_EMPTY		
17	Serial_No	BOTH_EMPTY		
17	Date	BOTH_EMPTY		
17	Property_recorded_under_Block_No	BOTH_EMPTY		
17	Property_recorded_under_Parcel_No	BOTH_EMPTY		
17	Parcel_Cat_No	MISMATCH	ضريبه حرج	ر١
17	Parcel_Area	ONLY_baseer		طريق
17	Nature_of_Entry	BOTH_EMPTY		
17	New_Serial_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
17	Tax_LP	BOTH_EMPTY		
17	Tax_Mils	BOTH_EMPTY		
17	Total_Tax_LP	BOTH_EMPTY		
17	Total_Tax_Mils	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
17	Net_Assessment_LP	BOTH_EMPTY		
17	Net_Assessment_Mils	MISMATCH	٢٢٠	١٢٠
17	Remarks	BOTH_EMPTY		
18	Serial_No	BOTH_EMPTY		
18	Date	BOTH_EMPTY		
18	Property_recorded_under_Block_No	BOTH_EMPTY		
18	Property_recorded_under_Parcel_No	BOTH_EMPTY		
18	Parcel_Cat_No	BOTH_EMPTY		
18	Parcel_Area	BOTH_EMPTY		
18	Nature_of_Entry	BOTH_EMPTY		
18	New_Serial_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
18	Tax_LP	BOTH_EMPTY		
18	Tax_Mils	BOTH_EMPTY		
18	Total_Tax_LP	BOTH_EMPTY		
18	Total_Tax_Mils	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Entry_No	ONLY_baseer		الخميس
18	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_baseer		.
18	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_baseer		السبت
18	Net_Assessment_LP	BOTH_EMPTY		
18	Net_Assessment_Mils	MISMATCH	١٦٠	١٦
18	Remarks	BOTH_EMPTY		
19	Serial_No	BOTH_EMPTY		
19	Date	MISMATCH	٤٢/٤٦/٢	/٣٠ ض و /١٦ ض
19	Property_recorded_under_Block_No	BOTH_EMPTY		
19	Property_recorded_under_Parcel_No	BOTH_EMPTY		
19	Parcel_Cat_No	BOTH_EMPTY		
19	Parcel_Area	BOTH_EMPTY		
19	Nature_of_Entry	BOTH_EMPTY		
19	New_Serial_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
19	Tax_LP	BOTH_EMPTY		
19	Tax_Mils	BOTH_EMPTY		
19	Total_Tax_LP	BOTH_EMPTY		
19	Total_Tax_Mils	MISMATCH	٠٤٠	٤٠
19	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
19	Net_Assessment_LP	BOTH_EMPTY		
19	Net_Assessment_Mils	MISMATCH	٠٤٠	٦
19	Remarks	BOTH_EMPTY		
20	Serial_No	BOTH_EMPTY		
20	Date	BOTH_EMPTY		
20	Property_recorded_under_Block_No	BOTH_EMPTY		
20	Property_recorded_under_Parcel_No	BOTH_EMPTY		
20	Parcel_Cat_No	BOTH_EMPTY		
20	Parcel_Area	BOTH_EMPTY		
20	Nature_of_Entry	BOTH_EMPTY		
20	New_Serial_No	BOTH_EMPTY		
20	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
20	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
20	Tax_LP	BOTH_EMPTY		
20	Tax_Mils	BOTH_EMPTY		
20	Total_Tax_LP	BOTH_EMPTY		
20	Total_Tax_Mils	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
20	Net_Assessment_LP	BOTH_EMPTY		
20	Net_Assessment_Mils	MISMATCH	٢٢٠	١٢٠
20	Remarks	BOTH_EMPTY		
21	Serial_No	BOTH_EMPTY		
21	Date	ONLY_baseer		الثلاثاء
21	Property_recorded_under_Block_No	BOTH_EMPTY		
21	Property_recorded_under_Parcel_No	BOTH_EMPTY		
21	Parcel_Cat_No	BOTH_EMPTY		
21	Parcel_Area	BOTH_EMPTY		
21	Nature_of_Entry	BOTH_EMPTY		
21	New_Serial_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
21	Tax_LP	BOTH_EMPTY		
21	Tax_Mils	BOTH_EMPTY		
21	Total_Tax_LP	BOTH_EMPTY		
21	Total_Tax_Mils	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
21	Net_Assessment_LP	BOTH_EMPTY		
21	Net_Assessment_Mils	MATCH	١٦٠	١٦٠
21	Remarks	BOTH_EMPTY		
22	Serial_No	BOTH_EMPTY		
22	Date	MISMATCH	٩٤٨/٤٧	/٢٧ ض و /٩ ض
22	Property_recorded_under_Block_No	BOTH_EMPTY		
22	Property_recorded_under_Parcel_No	BOTH_EMPTY		
22	Parcel_Cat_No	BOTH_EMPTY		
22	Parcel_Area	BOTH_EMPTY		
22	Nature_of_Entry	BOTH_EMPTY		
22	New_Serial_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
22	Tax_LP	BOTH_EMPTY		
22	Tax_Mils	BOTH_EMPTY		
22	Total_Tax_LP	BOTH_EMPTY		
22	Total_Tax_Mils	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
22	Net_Assessment_LP	BOTH_EMPTY		
22	Net_Assessment_Mils	BOTH_EMPTY		
22	Remarks	BOTH_EMPTY		
23	Serial_No	BOTH_EMPTY		
23	Date	BOTH_EMPTY		
23	Property_recorded_under_Block_No	BOTH_EMPTY		
23	Property_recorded_under_Parcel_No	BOTH_EMPTY		
23	Parcel_Cat_No	BOTH_EMPTY		
23	Parcel_Area	BOTH_EMPTY		
23	Nature_of_Entry	BOTH_EMPTY		
23	New_Serial_No	BOTH_EMPTY		
23	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
23	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
23	Tax_LP	BOTH_EMPTY		
23	Tax_Mils	BOTH_EMPTY		
23	Total_Tax_LP	BOTH_EMPTY		
23	Total_Tax_Mils	MISMATCH	٠٤٠	٤
23	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	MISMATCH	٠٤٠	٤
23	Remarks	BOTH_EMPTY		
24	Serial_No	BOTH_EMPTY		
24	Date	BOTH_EMPTY		
24	Property_recorded_under_Block_No	BOTH_EMPTY		
24	Property_recorded_under_Parcel_No	BOTH_EMPTY		
24	Parcel_Cat_No	BOTH_EMPTY		
24	Parcel_Area	BOTH_EMPTY		
24	Nature_of_Entry	BOTH_EMPTY		
24	New_Serial_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
24	Tax_LP	BOTH_EMPTY		
24	Tax_Mils	BOTH_EMPTY		
24	Total_Tax_LP	BOTH_EMPTY		
24	Total_Tax_Mils	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	BOTH_EMPTY		
24	Net_Assessment_Mils	MISMATCH	٢٢٠	/١٦ ض و /١٢ ض
24	Remarks	BOTH_EMPTY		
25	Serial_No	BOTH_EMPTY		
25	Date	BOTH_EMPTY		
25	Property_recorded_under_Block_No	BOTH_EMPTY		
25	Property_recorded_under_Parcel_No	BOTH_EMPTY		
25	Parcel_Cat_No	BOTH_EMPTY		
