row	col	state	som	hadid02
5	Property_recorded_under_Block_No	MATCH	""""	""""
5	Property_recorded_under_Parcel_No	MATCH	٩٤	٩٤
5	Parcel_Cat_No	MISMATCH	١٢	١٣
5	Parcel_Area	MISMATCH	٨٢١	٨٢/٠٤
5	Nature_of_Entry	MATCH	""""	""""
5	New_Serial_No	BOTH_EMPTY		
5	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
5	Reference_to_Register_of_Changes_Serial_No	MATCH	٠٠٨	٠٠٨
5	Tax_LP	ONLY_som	ل	
5	Tax_Mils	MISMATCH	٠٠١	٠٠
5	Total_Tax_LP	BOTH_EMPTY		
5	Total_Tax_Mils	MISMATCH	٠٢٥	٠٣٢
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	BOTH_EMPTY		
5	Remarks	BOTH_EMPTY		
6	Serial_No	BOTH_EMPTY		
6	Date	MISMATCH	٩٣٩	٩
6	Property_recorded_under_Block_No	BOTH_EMPTY		
6	Property_recorded_under_Parcel_No	BOTH_EMPTY		
6	Parcel_Cat_No	BOTH_EMPTY		
6	Parcel_Area	BOTH_EMPTY		
6	Nature_of_Entry	BOTH_EMPTY		
6	New_Serial_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
6	Tax_LP	BOTH_EMPTY		
6	Tax_Mils	MISMATCH	٠٢٥	٠٣٢
6	Total_Tax_LP	BOTH_EMPTY		
6	Total_Tax_Mils	MISMATCH	٠٢٥	٠٣٢
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	MISMATCH	٠٢٥	٠٣٢
6	Remarks	BOTH_EMPTY		
7	Serial_No	BOTH_EMPTY		
7	Date	MATCH	٩٤٠	٩٤٠
7	Property_recorded_under_Block_No	BOTH_EMPTY		
7	Property_recorded_under_Parcel_No	BOTH_EMPTY		
7	Parcel_Cat_No	BOTH_EMPTY		
7	Parcel_Area	BOTH_EMPTY		
7	Nature_of_Entry	BOTH_EMPTY		
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
7	Tax_LP	BOTH_EMPTY		
7	Tax_Mils	ONLY_hadid02		–
7	Total_Tax_LP	BOTH_EMPTY		
7	Total_Tax_Mils	MISMATCH	٠٢٢	٠٣٢
7	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		–
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_hadid02		٠
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	MISMATCH	٠٢٢	١٣٢
7	Remarks	BOTH_EMPTY		
8	Serial_No	BOTH_EMPTY		
8	Date	MATCH	٩٤١	٩٤١
8	Property_recorded_under_Block_No	BOTH_EMPTY		
8	Property_recorded_under_Parcel_No	BOTH_EMPTY		
8	Parcel_Cat_No	BOTH_EMPTY		
8	Parcel_Area	BOTH_EMPTY		
8	Nature_of_Entry	BOTH_EMPTY		
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
8	Tax_LP	ONLY_hadid02		–
8	Tax_Mils	BOTH_EMPTY		
8	Total_Tax_LP	BOTH_EMPTY		
8	Total_Tax_Mils	MISMATCH	٠٢٥	١
8	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		ان
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	BOTH_EMPTY		
8	Net_Assessment_Mils	MISMATCH	٠٢٥	٠٣٢
8	Remarks	BOTH_EMPTY		
9	Serial_No	BOTH_EMPTY		
9	Date	BOTH_EMPTY		
9	Property_recorded_under_Block_No	BOTH_EMPTY		
9	Property_recorded_under_Parcel_No	BOTH_EMPTY		
9	Parcel_Cat_No	BOTH_EMPTY		
9	Parcel_Area	BOTH_EMPTY		
9	Nature_of_Entry	BOTH_EMPTY		
9	New_Serial_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
9	Tax_LP	BOTH_EMPTY		
9	Tax_Mils	ONLY_hadid02		٤.
9	Total_Tax_LP	BOTH_EMPTY		
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	BOTH_EMPTY		
9	Net_Assessment_Mils	ONLY_som	٣/	
9	Remarks	BOTH_EMPTY		
10	Serial_No	BOTH_EMPTY		
10	Date	MISMATCH	٩٤٢	٩٤ /٩٤
10	Property_recorded_under_Block_No	BOTH_EMPTY		
10	Property_recorded_under_Parcel_No	BOTH_EMPTY		
10	Parcel_Cat_No	BOTH_EMPTY		
10	Parcel_Area	BOTH_EMPTY		
10	Nature_of_Entry	BOTH_EMPTY		
10	New_Serial_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
10	Tax_LP	BOTH_EMPTY		
10	Tax_Mils	BOTH_EMPTY		
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	MATCH	٠٥٦	٠٥٦
10	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		✓
10	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		٠
10	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
10	Net_Assessment_LP	BOTH_EMPTY		
10	Net_Assessment_Mils	MATCH	٠٥٦	٠٥٦
10	Remarks	BOTH_EMPTY		
11	Serial_No	ONLY_som	—	
11	Date	MISMATCH	—	١٣
11	Property_recorded_under_Block_No	ONLY_som	—	
11	Property_recorded_under_Parcel_No	ONLY_som	—	
11	Parcel_Cat_No	ONLY_som	—	
11	Parcel_Area	ONLY_som	—	
11	Nature_of_Entry	ONLY_som	—	
11	New_Serial_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
11	Tax_LP	BOTH_EMPTY		
11	Tax_Mils	BOTH_EMPTY		
11	Total_Tax_LP	ONLY_hadid02		–
11	Total_Tax_Mils	ONLY_hadid02		–
11	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		–
11	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
11	Net_Assessment_LP	ONLY_som	٦٤٢/٧٢	
11	Net_Assessment_Mils	ONLY_hadid02		-
11	Remarks	BOTH_EMPTY		
12	Serial_No	BOTH_EMPTY		
12	Date	MISMATCH	٩٤٣/٩٤٤	٤
12	Property_recorded_under_Block_No	BOTH_EMPTY		
12	Property_recorded_under_Parcel_No	BOTH_EMPTY		
12	Parcel_Cat_No	BOTH_EMPTY		
12	Parcel_Area	BOTH_EMPTY		
12	Nature_of_Entry	BOTH_EMPTY		
12	New_Serial_No	BOTH_EMPTY		
12	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
12	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
12	Tax_LP	BOTH_EMPTY		
12	Tax_Mils	BOTH_EMPTY		
12	Total_Tax_LP	BOTH_EMPTY		
12	Total_Tax_Mils	MATCH	١١٢	١١٢
12	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
12	Net_Assessment_LP	BOTH_EMPTY		
12	Net_Assessment_Mils	MISMATCH	١١٢	١٢
12	Remarks	BOTH_EMPTY		
13	Serial_No	BOTH_EMPTY		
13	Date	BOTH_EMPTY		
13	Property_recorded_under_Block_No	BOTH_EMPTY		
13	Property_recorded_under_Parcel_No	BOTH_EMPTY		
13	Parcel_Cat_No	BOTH_EMPTY		
13	Parcel_Area	BOTH_EMPTY		
13	Nature_of_Entry	BOTH_EMPTY		
13	New_Serial_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
13	Tax_LP	BOTH_EMPTY		
13	Tax_Mils	BOTH_EMPTY		
13	Total_Tax_LP	ONLY_hadid02		–
13	Total_Tax_Mils	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		–
13	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_hadid02		–
13	Net_Assessment_LP	ONLY_hadid02		–
13	Net_Assessment_Mils	BOTH_EMPTY		
13	Remarks	BOTH_EMPTY		
14	Serial_No	BOTH_EMPTY		
14	Date	BOTH_EMPTY		
14	Property_recorded_under_Block_No	BOTH_EMPTY		
14	Property_recorded_under_Parcel_No	BOTH_EMPTY		
14	Parcel_Cat_No	BOTH_EMPTY		
14	Parcel_Area	BOTH_EMPTY		
14	Nature_of_Entry	BOTH_EMPTY		
14	New_Serial_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		""""
14	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
14	Tax_LP	BOTH_EMPTY		
14	Tax_Mils	BOTH_EMPTY		
14	Total_Tax_LP	BOTH_EMPTY		
14	Total_Tax_Mils	MATCH	٠٥٦	٠٥٦
14	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
14	Net_Assessment_LP	BOTH_EMPTY		
14	Net_Assessment_Mils	MISMATCH	٠٥٦	٢
14	Remarks	BOTH_EMPTY		
15	Serial_No	BOTH_EMPTY		
15	Date	BOTH_EMPTY		
15	Property_recorded_under_Block_No	BOTH_EMPTY		
15	Property_recorded_under_Parcel_No	BOTH_EMPTY		
15	Parcel_Cat_No	BOTH_EMPTY		
15	Parcel_Area	ONLY_som	ضريبة حرب	
15	Nature_of_Entry	BOTH_EMPTY		
15	New_Serial_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
15	Tax_LP	BOTH_EMPTY		
15	Tax_Mils	BOTH_EMPTY		
15	Total_Tax_LP	BOTH_EMPTY		
15	Total_Tax_Mils	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
15	Net_Assessment_LP	BOTH_EMPTY		
15	Net_Assessment_Mils	MISMATCH	١٦٨	٠٤٠
15	Remarks	BOTH_EMPTY		
16	Serial_No	ONLY_som	٢٢٤	
16	Date	BOTH_EMPTY		
16	Property_recorded_under_Block_No	BOTH_EMPTY		
16	Property_recorded_under_Parcel_No	BOTH_EMPTY		
16	Parcel_Cat_No	BOTH_EMPTY		
16	Parcel_Area	BOTH_EMPTY		
16	Nature_of_Entry	BOTH_EMPTY		
16	New_Serial_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
16	Tax_LP	BOTH_EMPTY		
16	Tax_Mils	BOTH_EMPTY		
16	Total_Tax_LP	BOTH_EMPTY		
16	Total_Tax_Mils	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
16	Net_Assessment_LP	ONLY_som	٨٠	
16	Net_Assessment_Mils	ONLY_hadid02		ان
16	Remarks	BOTH_EMPTY		
17	Serial_No	BOTH_EMPTY		
17	Date	MISMATCH	٩٤٥/٩٤٦	٩٤/ ٩٤٥
17	Property_recorded_under_Block_No	BOTH_EMPTY		
17	Property_recorded_under_Parcel_No	BOTH_EMPTY		
17	Parcel_Cat_No	BOTH_EMPTY		
17	Parcel_Area	BOTH_EMPTY		
17	Nature_of_Entry	BOTH_EMPTY		
17	New_Serial_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
17	Tax_LP	BOTH_EMPTY		
17	Tax_Mils	ONLY_hadid02		..
17	Total_Tax_LP	ONLY_hadid02		..
17	Total_Tax_Mils	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
17	Net_Assessment_LP	BOTH_EMPTY		
17	Net_Assessment_Mils	ONLY_hadid02		٠
17	Remarks	BOTH_EMPTY		
18	Serial_No	MISMATCH	ل	-
18	Date	ONLY_hadid02		""""
18	Property_recorded_under_Block_No	MATCH	٤١٤٦	٤١٤٦
18	Property_recorded_under_Parcel_No	ONLY_som	٨٩	
18	Parcel_Cat_No	ONLY_som	١٢	
18	Parcel_Area	MISMATCH	٨٤٢	٣٢
18	Nature_of_Entry	ONLY_som	بيع	
18	New_Serial_No	MATCH	٤٢١	٤٢١
18	Reference_to_Register_of_Changes_Volume_No	ONLY_som	٤٥/٣٠٨٥	
18	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٠٠٨	
18	Tax_LP	BOTH_EMPTY		
18	Tax_Mils	ONLY_hadid02		٠٨
18	Total_Tax_LP	BOTH_EMPTY		
18	Total_Tax_Mils	MATCH	٠٤٨	٠٤٨
18	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		✓
18	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
18	Net_Assessment_LP	BOTH_EMPTY		
18	Net_Assessment_Mils	MATCH	٠٤٨	٠٤٨
18	Remarks	BOTH_EMPTY		
19	Serial_No	BOTH_EMPTY		
19	Date	ONLY_hadid02		✓
19	Property_recorded_under_Block_No	ONLY_hadid02		-
19	Property_recorded_under_Parcel_No	BOTH_EMPTY		
19	Parcel_Cat_No	ONLY_hadid02		١
19	Parcel_Area	MISMATCH	ضريبة حرب	٤
19	Nature_of_Entry	BOTH_EMPTY		
19	New_Serial_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
19	Tax_LP	BOTH_EMPTY		
19	Tax_Mils	ONLY_hadid02		.
19	Total_Tax_LP	ONLY_hadid02		✓
19	Total_Tax_Mils	ONLY_hadid02		..
19	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		..
19	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
19	Net_Assessment_LP	ONLY_hadid02		–
19	Net_Assessment_Mils	MISMATCH	١٤٤	٤٤
19	Remarks	BOTH_EMPTY		
20	Serial_No	BOTH_EMPTY		
20	Date	MISMATCH	٩٤٧	٩٤/٩
20	Property_recorded_under_Block_No	BOTH_EMPTY		
20	Property_recorded_under_Parcel_No	BOTH_EMPTY		
20	Parcel_Cat_No	BOTH_EMPTY		
20	Parcel_Area	BOTH_EMPTY		
20	Nature_of_Entry	ONLY_hadid02		٤
20	New_Serial_No	ONLY_hadid02		٤
20	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
20	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
20	Tax_LP	BOTH_EMPTY		
20	Tax_Mils	BOTH_EMPTY		
20	Total_Tax_LP	BOTH_EMPTY		
20	Total_Tax_Mils	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
20	Net_Assessment_LP	BOTH_EMPTY		
20	Net_Assessment_Mils	MATCH	١٩٢	١٩٢
20	Remarks	BOTH_EMPTY		
21	Serial_No	BOTH_EMPTY		
21	Date	ONLY_hadid02		١
21	Property_recorded_under_Block_No	BOTH_EMPTY		
21	Property_recorded_under_Parcel_No	BOTH_EMPTY		
21	Parcel_Cat_No	BOTH_EMPTY		
21	Parcel_Area	BOTH_EMPTY		
21	Nature_of_Entry	ONLY_hadid02		١
21	New_Serial_No	ONLY_hadid02		✓
21	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
21	Tax_LP	BOTH_EMPTY		
21	Tax_Mils	BOTH_EMPTY		
21	Total_Tax_LP	BOTH_EMPTY		
21	Total_Tax_Mils	MATCH	٠٤٨	٠٤٨
21	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		✓
21	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
21	Net_Assessment_LP	BOTH_EMPTY		
21	Net_Assessment_Mils	MATCH	٠٤٨	٠٤٨
21	Remarks	BOTH_EMPTY		
22	Serial_No	BOTH_EMPTY		
22	Date	BOTH_EMPTY		
22	Property_recorded_under_Block_No	BOTH_EMPTY		
22	Property_recorded_under_Parcel_No	BOTH_EMPTY		
22	Parcel_Cat_No	BOTH_EMPTY		
22	Parcel_Area	BOTH_EMPTY		
22	Nature_of_Entry	BOTH_EMPTY		
22	New_Serial_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
22	Tax_LP	BOTH_EMPTY		
22	Tax_Mils	BOTH_EMPTY		
22	Total_Tax_LP	BOTH_EMPTY		
22	Total_Tax_Mils	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_hadid02		..
22	Net_Assessment_LP	BOTH_EMPTY		
22	Net_Assessment_Mils	MISMATCH	١٤٤	١٤٠
22	Remarks	BOTH_EMPTY		
23	Serial_No	BOTH_EMPTY		
23	Date	ONLY_hadid02		.
23	Property_recorded_under_Block_No	BOTH_EMPTY		
23	Property_recorded_under_Parcel_No	BOTH_EMPTY		
23	Parcel_Cat_No	BOTH_EMPTY		
23	Parcel_Area	ONLY_hadid02		..
23	Nature_of_Entry	BOTH_EMPTY		
23	New_Serial_No	ONLY_hadid02		٠
23	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		✓
23	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
23	Tax_LP	BOTH_EMPTY		
23	Tax_Mils	BOTH_EMPTY		
23	Total_Tax_LP	BOTH_EMPTY		
23	Total_Tax_Mils	ONLY_hadid02		..
23	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		✓
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	MATCH	١٩٢	١٩٢
23	Remarks	BOTH_EMPTY		
24	Serial_No	BOTH_EMPTY		
24	Date	MISMATCH	٩٤٨/٤٧	٩٤ / ٤٧
24	Property_recorded_under_Block_No	BOTH_EMPTY		
24	Property_recorded_under_Parcel_No	BOTH_EMPTY		
24	Parcel_Cat_No	BOTH_EMPTY		
24	Parcel_Area	ONLY_hadid02		.
24	Nature_of_Entry	ONLY_hadid02		١
24	New_Serial_No	ONLY_hadid02		x
24	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		✓
24	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
24	Tax_LP	BOTH_EMPTY		
24	Tax_Mils	ONLY_hadid02		_
24	Total_Tax_LP	ONLY_hadid02		اد
24	Total_Tax_Mils	ONLY_hadid02		–
24	Reference_to_Register_of_Exemptions_Entry_No	ONLY_hadid02		–
24	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	BOTH_EMPTY		
24	Net_Assessment_Mils	BOTH_EMPTY		
24	Remarks	BOTH_EMPTY		
25	Serial_No	BOTH_EMPTY		
25	Date	BOTH_EMPTY		
25	Property_recorded_under_Block_No	BOTH_EMPTY		
25	Property_recorded_under_Parcel_No	BOTH_EMPTY		
