row	col	state	som	baseer
1	Net_Assessment_Mils	BOTH_EMPTY		
1	Remarks	BOTH_EMPTY		
2	Serial_No	ONLY_som	٩٩	
2	Date	BOTH_EMPTY		
2	Property_recorded_under_Block_No	ONLY_som	٤١٤١	
2	Property_recorded_under_Parcel_No	ONLY_som	٥	
2	Parcel_Cat_No	ONLY_som	١٤	
2	Parcel_Area	ONLY_som	١,١٧٤	
2	Nature_of_Entry	ONLY_som	""""	
2	New_Serial_No	BOTH_EMPTY		
2	Reference_to_Register_of_Changes_Volume_No	ONLY_som	١	
2	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٥٩	
2	Tax_LP	BOTH_EMPTY		
2	Tax_Mils	BOTH_EMPTY		
2	Total_Tax_LP	BOTH_EMPTY		
2	Total_Tax_Mils	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
2	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
2	Net_Assessment_LP	BOTH_EMPTY		
2	Net_Assessment_Mils	BOTH_EMPTY		
2	Remarks	BOTH_EMPTY		
3	Serial_No	BOTH_EMPTY		
3	Date	BOTH_EMPTY		
3	Property_recorded_under_Block_No	BOTH_EMPTY		
3	Property_recorded_under_Parcel_No	BOTH_EMPTY		
3	Parcel_Cat_No	BOTH_EMPTY		
3	Parcel_Area	BOTH_EMPTY		
3	Nature_of_Entry	BOTH_EMPTY		
3	New_Serial_No	BOTH_EMPTY		
3	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
3	Reference_to_Register_of_Changes_Serial_No	MATCH	عقد	عقد
3	Tax_LP	ONLY_baseer		.
3	Tax_Mils	BOTH_EMPTY		
3	Total_Tax_LP	BOTH_EMPTY		
3	Total_Tax_Mils	ONLY_baseer		السبت
3	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
3	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_baseer		السبت
3	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
3	Net_Assessment_LP	BOTH_EMPTY		
3	Net_Assessment_Mils	ONLY_baseer		السبت
3	Remarks	BOTH_EMPTY		
4	Serial_No	MATCH	١٠٠	١٠٠
4	Date	MISMATCH	٤٥/٤٤	/٢٢/ ٤٥
4	Property_recorded_under_Block_No	MISMATCH	٤١٤٤	٤١٦
4	Property_recorded_under_Parcel_No	MISMATCH	٢	١
4	Parcel_Cat_No	MATCH	١٠	١٠
4	Parcel_Area	MATCH	١١,٨٦٨	١١،٨٦٨
4	Nature_of_Entry	MISMATCH	بيع	٢٥
4	New_Serial_No	ONLY_som	٢٧٢	
4	Reference_to_Register_of_Changes_Volume_No	ONLY_baseer		٦٦٤٤
4	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٦٤٤٤/٦٤٤٥	١٦٤٥
4	Tax_LP	MISMATCH	✓	١
4	Tax_Mils	MISMATCH	٢٣٢	٣٢
4	Total_Tax_LP	MATCH	٨	٨
4	Total_Tax_Mils	MISMATCH	١٤٤	٤٦٠
4	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
4	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
4	Net_Assessment_LP	BOTH_EMPTY		
4	Net_Assessment_Mils	BOTH_EMPTY		
4	Remarks	BOTH_EMPTY		
5	Serial_No	MISMATCH	١٠١	١٠
5	Date	MISMATCH	""""	١١
5	Property_recorded_under_Block_No	MISMATCH	٤١٤٤	٤١٦٢
5	Property_recorded_under_Parcel_No	MATCH	٢٤	٢٤
5	Parcel_Cat_No	MISMATCH	١٠	.
5	Parcel_Area	MISMATCH	٨,٥٤٦	٨٠٤٦
5	Nature_of_Entry	ONLY_som	""""	
5	New_Serial_No	MISMATCH	""""	١
5	Reference_to_Register_of_Changes_Volume_No	ONLY_baseer		٦٦٤٦
5	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٦٤٤٦/٦٤٤٧	١٦٢٨
5	Tax_LP	MISMATCH	✓	السبت
5	Tax_Mils	MISMATCH	٢٤٢	١٢٤
5	Total_Tax_LP	MISMATCH	٨	٢ ر ٨
5	Total_Tax_Mils	MISMATCH	١١٦	١٦ ٠٨
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	BOTH_EMPTY		
5	Remarks	BOTH_EMPTY		
6	Serial_No	MATCH	١٠٢	١٠٢
6	Date	MISMATCH	؛	؟
6	Property_recorded_under_Block_No	MISMATCH	٤١٢٨	٤١٣٨
6	Property_recorded_under_Parcel_No	MATCH	١	١
6	Parcel_Cat_No	MISMATCH	١٤	١٤ / ١٦
6	Parcel_Area	MISMATCH	"٧,٨٠٠
١٦ ٧,٧٠٧"	٧٨٠٠
6	Nature_of_Entry	MISMATCH	✓	١٠
6	New_Serial_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
6	Tax_LP	BOTH_EMPTY		
6	Tax_Mils	MISMATCH	٠٧٢	٣٢
6	Total_Tax_LP	MATCH	٤	٤
6	Total_Tax_Mils	MISMATCH	٠٩٠	٩٠
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	BOTH_EMPTY		
6	Remarks	BOTH_EMPTY		
7	Serial_No	MISMATCH	١٠٣	١٠
7	Date	MISMATCH	؛	٤
7	Property_recorded_under_Block_No	MATCH	٤١٤٤	٤١٤٤
7	Property_recorded_under_Parcel_No	MATCH	٢٢	٢٢
7	Parcel_Cat_No	MATCH	١٤	١٤
7	Parcel_Area	MISMATCH	٩,٥٦٤	٩٠٦٢
7	Nature_of_Entry	MISMATCH	✓	السبت
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
7	Tax_LP	BOTH_EMPTY		
7	Tax_Mils	MISMATCH	٠٤٠	٤٠
7	Total_Tax_LP	MATCH	٤	٤
7	Total_Tax_Mils	MISMATCH	١٢٠	١٣٠
7	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	BOTH_EMPTY		
7	Remarks	BOTH_EMPTY		
8	Serial_No	MATCH	١٠٤	١٠٤
8	Date	MISMATCH	'	.
8	Property_recorded_under_Block_No	MATCH	٤١٤٤	٤١٤٤
8	Property_recorded_under_Parcel_No	MATCH	٥٤	٥٤
8	Parcel_Cat_No	MATCH	١٤	١٤
8	Parcel_Area	MATCH	١٤,١٨٤	١٤,١٨٤
8	Nature_of_Entry	MISMATCH	✓	/
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
8	Tax_LP	BOTH_EMPTY		
8	Tax_Mils	MISMATCH	٠٦٠	٦٠
8	Total_Tax_LP	MATCH	٤	٤
8	Total_Tax_Mils	MISMATCH	١٩٠	١٩
8	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	MATCH	٤	٤
8	Net_Assessment_Mils	MISMATCH	١٩٠	١٩
8	Remarks	BOTH_EMPTY		
9	Serial_No	BOTH_EMPTY		
9	Date	BOTH_EMPTY		
9	Property_recorded_under_Block_No	BOTH_EMPTY		
9	Property_recorded_under_Parcel_No	BOTH_EMPTY		
9	Parcel_Cat_No	BOTH_EMPTY		
9	Parcel_Area	ONLY_baseer		العرب.
9	Nature_of_Entry	MISMATCH	فرز وتخريب	حزيمة.
9	New_Serial_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
9	Tax_LP	BOTH_EMPTY		
9	Tax_Mils	BOTH_EMPTY		
9	Total_Tax_LP	BOTH_EMPTY		
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	MISMATCH	١٢	١٦ / ١٢
9	Net_Assessment_Mils	MISMATCH	٥٠٧	/٧٦٠ ض و /٥٧٠ ض
9	Remarks	BOTH_EMPTY		
10	Serial_No	BOTH_EMPTY		
10	Date	ONLY_baseer		٦
10	Property_recorded_under_Block_No	BOTH_EMPTY		
10	Property_recorded_under_Parcel_No	BOTH_EMPTY		
10	Parcel_Cat_No	BOTH_EMPTY		
10	Parcel_Area	BOTH_EMPTY		
10	Nature_of_Entry	BOTH_EMPTY		
10	New_Serial_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
10	Tax_LP	BOTH_EMPTY		
10	Tax_Mils	BOTH_EMPTY		
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
10	Net_Assessment_LP	ONLY_som	١٦	
10	Net_Assessment_Mils	ONLY_som	٧٦٠	
10	Remarks	BOTH_EMPTY		
11	Serial_No	BOTH_EMPTY		
11	Date	MISMATCH	٩٢٦/٩٣٥	/٩٦٥ ض
11	Property_recorded_under_Block_No	BOTH_EMPTY		
11	Property_recorded_under_Parcel_No	BOTH_EMPTY		
11	Parcel_Cat_No	BOTH_EMPTY		
11	Parcel_Area	BOTH_EMPTY		
11	Nature_of_Entry	BOTH_EMPTY		
11	New_Serial_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
11	Tax_LP	BOTH_EMPTY		
11	Tax_Mils	BOTH_EMPTY		
11	Total_Tax_LP	BOTH_EMPTY		
11	Total_Tax_Mils	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
11	Net_Assessment_LP	BOTH_EMPTY		
11	Net_Assessment_Mils	BOTH_EMPTY		
11	Remarks	BOTH_EMPTY		
12	Serial_No	MISMATCH	١٠٥	١٠
12	Date	BOTH_EMPTY		
12	Property_recorded_under_Block_No	ONLY_som	٤١٤٩	
12	Property_recorded_under_Parcel_No	ONLY_som	١٢	
12	Parcel_Cat_No	ONLY_som	١٦	
12	Parcel_Area	ONLY_som	٤,٤٣٠	
12	Nature_of_Entry	MISMATCH	بيع	امين
12	New_Serial_No	MISMATCH	٤٠٠	الثلاثاء
12	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
12	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٤٥/٣٩٥	
12	Tax_LP	BOTH_EMPTY		
12	Tax_Mils	BOTH_EMPTY		
12	Total_Tax_LP	BOTH_EMPTY		
12	Total_Tax_Mils	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
12	Net_Assessment_LP	BOTH_EMPTY		
12	Net_Assessment_Mils	BOTH_EMPTY		
12	Remarks	BOTH_EMPTY		
13	Serial_No	MATCH	١٠٦	١٠٦
13	Date	ONLY_som	؛	
13	Property_recorded_under_Block_No	MISMATCH	٤١٤١	٤١٤٨
13	Property_recorded_under_Parcel_No	MATCH	٥٥	٥٥
13	Parcel_Cat_No	MATCH	٦	٦
13	Parcel_Area	MISMATCH	٤,٥١٥	٢٠٨٥
13	Nature_of_Entry	ONLY_som	؛	
13	New_Serial_No	MISMATCH	٤١٢	٣١٢
13	Reference_to_Register_of_Changes_Volume_No	MISMATCH	عقد	١
13	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٧٩٢	عصر ١٤٢
13	Tax_LP	BOTH_EMPTY		
13	Tax_Mils	MISMATCH	١٠٥	١٠
13	Total_Tax_LP	MATCH	٤	٤
13	Total_Tax_Mils	MISMATCH	٠٨٥	١٨٥
13	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
13	Net_Assessment_LP	MISMATCH	٤	٢
13	Net_Assessment_Mils	MISMATCH	٠٨٥	٨٥
13	Remarks	BOTH_EMPTY		
14	Serial_No	BOTH_EMPTY		
14	Date	BOTH_EMPTY		
14	Property_recorded_under_Block_No	BOTH_EMPTY		
14	Property_recorded_under_Parcel_No	BOTH_EMPTY		
14	Parcel_Cat_No	BOTH_EMPTY		
14	Parcel_Area	ONLY_baseer		صريره
14	Nature_of_Entry	ONLY_som	حسب الطلب	
14	New_Serial_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
14	Tax_LP	BOTH_EMPTY		
14	Tax_Mils	BOTH_EMPTY		
14	Total_Tax_LP	BOTH_EMPTY		
14	Total_Tax_Mils	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
14	Net_Assessment_LP	MATCH	١٢	١٢
14	Net_Assessment_Mils	MATCH	٢٥٥	٢٥٥
14	Remarks	BOTH_EMPTY		
15	Serial_No	BOTH_EMPTY		
15	Date	ONLY_baseer		الاثنين
15	Property_recorded_under_Block_No	BOTH_EMPTY		
15	Property_recorded_under_Parcel_No	BOTH_EMPTY		
15	Parcel_Cat_No	BOTH_EMPTY		
15	Parcel_Area	BOTH_EMPTY		
15	Nature_of_Entry	BOTH_EMPTY		
15	New_Serial_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
15	Tax_LP	BOTH_EMPTY		
15	Tax_Mils	BOTH_EMPTY		
15	Total_Tax_LP	BOTH_EMPTY		
15	Total_Tax_Mils	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_baseer		السبت
15	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_baseer		الخميس
15	Net_Assessment_LP	MATCH	١٦	١٦
15	Net_Assessment_Mils	MISMATCH	٣٤٠	٢٤٠
15	Remarks	BOTH_EMPTY		
16	Serial_No	MISMATCH	١٠٧	١٧
16	Date	MISMATCH	"١١/٣
٢٨/٣"	/٢٣ ض
16	Property_recorded_under_Block_No	MISMATCH	٤١٢٢	٢٦٤
16	Property_recorded_under_Parcel_No	MATCH	٩	٩
16	Parcel_Cat_No	MISMATCH	١٠	....
16	Parcel_Area	MISMATCH	١٢,٣٧١	١٢ ربيع  ثاني
16	Nature_of_Entry	ONLY_som	بيع	
16	New_Serial_No	MATCH	٤٢٣	٤٢٣
16	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Serial_No	ONLY_som	٣٠/٣٥٦١	
16	Tax_LP	ONLY_som	✓	
16	Tax_Mils	ONLY_som	٢٣٤	
16	Total_Tax_LP	MISMATCH	٤	١٤
16	Total_Tax_Mils	MISMATCH	٠٥١	٠١
16	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
16	Net_Assessment_LP	MISMATCH	٢	٣
16	Net_Assessment_Mils	MISMATCH	١١٩	١٩
16	Remarks	BOTH_EMPTY		
17	Serial_No	MISMATCH	١٠٨	١٠٣
17	Date	BOTH_EMPTY		
17	Property_recorded_under_Block_No	MISMATCH	٤١٥٠	٢١٥٠
17	Property_recorded_under_Parcel_No	MATCH	١٨	١٨
17	Parcel_Cat_No	MATCH	١٣	١٣
17	Parcel_Area	MISMATCH	٧,١٢٧	١٢٧
17	Nature_of_Entry	MISMATCH	بيع	٢٠
17	New_Serial_No	MISMATCH	٤٢٤	٤٣٤
17	Reference_to_Register_of_Changes_Volume_No	ONLY_baseer		٤٥
17	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٥/٧٣٥١	٧٢٥١
17	Tax_LP	BOTH_EMPTY		
17	Tax_Mils	ONLY_som	٠٣٢	
17	Total_Tax_LP	MATCH	٣	٣
17	Total_Tax_Mils	MATCH	٨١٩	٨١٩
17	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
17	Net_Assessment_LP	MISMATCH	١	١٣
17	Net_Assessment_Mils	MISMATCH	"٤٥٧
٥٤"	٤٥٧
17	Remarks	BOTH_EMPTY		
18	Serial_No	BOTH_EMPTY		
18	Date	ONLY_baseer		٢
18	Property_recorded_under_Block_No	BOTH_EMPTY		
18	Property_recorded_under_Parcel_No	BOTH_EMPTY		
18	Parcel_Cat_No	BOTH_EMPTY		
18	Parcel_Area	BOTH_EMPTY		
18	Nature_of_Entry	BOTH_EMPTY		
18	New_Serial_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
18	Tax_LP	BOTH_EMPTY		
18	Tax_Mils	BOTH_EMPTY		
18	Total_Tax_LP	BOTH_EMPTY		
18	Total_Tax_Mils	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Entry_No	ONLY_som	✓	
18	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_baseer		١
18	Net_Assessment_LP	MATCH	١٥	١٥
18	Net_Assessment_Mils	MATCH	٢٧٦	٢٧٦
18	Remarks	BOTH_EMPTY		
19	Serial_No	BOTH_EMPTY		
19	Date	MISMATCH	٩٣٧/٣٧	/٢٧ ض و /٩ ض
19	Property_recorded_under_Block_No	BOTH_EMPTY		
19	Property_recorded_under_Parcel_No	BOTH_EMPTY		
19	Parcel_Cat_No	BOTH_EMPTY		
19	Parcel_Area	BOTH_EMPTY		
19	Nature_of_Entry	BOTH_EMPTY		
19	New_Serial_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
19	Tax_LP	BOTH_EMPTY		
19	Tax_Mils	BOTH_EMPTY		
19	Total_Tax_LP	BOTH_EMPTY		
19	Total_Tax_Mils	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Entry_No	ONLY_baseer		السبت
19	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
19	Net_Assessment_LP	ONLY_baseer		.
19	Net_Assessment_Mils	ONLY_baseer		الاربعاء
19	Remarks	BOTH_EMPTY		
20	Serial_No	MATCH	١٠٩	١٠٩
20	Date	MISMATCH	؛	.
20	Property_recorded_under_Block_No	MISMATCH	٤١٢٧	٤١٣٧
20	Property_recorded_under_Parcel_No	MISMATCH	٤٢	٤
20	Parcel_Cat_No	MATCH	١٠	١٠
20	Parcel_Area	MISMATCH	٨,٥٨٧	٨٥٨٧
20	Nature_of_Entry	MISMATCH	بيع	٣
20	New_Serial_No	MATCH	٧	٧
20	Reference_to_Register_of_Changes_Volume_No	ONLY_baseer		٦/١٧
20	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٣/١٧٢٩٦٥	١٩٦٥
20	Tax_LP	MISMATCH	✓	-
20	Tax_Mils	MISMATCH	٠٦٣	١٦٢
20	Total_Tax_LP	MATCH	٣	٣
20	Total_Tax_Mils	MATCH	٦٥٧	٦٥٧
20	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
20	Net_Assessment_LP	BOTH_EMPTY		
20	Net_Assessment_Mils	BOTH_EMPTY		
20	Remarks	BOTH_EMPTY		
21	Serial_No	MATCH	١١٠	١١٠
21	Date	BOTH_EMPTY		
21	Property_recorded_under_Block_No	MATCH	٤١٤٦	٤١٤٦
21	Property_recorded_under_Parcel_No	MATCH	٨١	٨١
21	Parcel_Cat_No	MATCH	١٣	١٣
21	Parcel_Area	MISMATCH	٣,٠١٥	٣٠٨
21	Nature_of_Entry	MISMATCH	بيع	١٠
21	New_Serial_No	MISMATCH	٤٥٨	٢٥٨
21	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
21	Tax_LP	BOTH_EMPTY		
21	Tax_Mils	MISMATCH	٠٢٢	١٢
21	Total_Tax_LP	MATCH	٣	٣
21	Total_Tax_Mils	MATCH	٦٢٥	٦٢٥
21	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
21	Net_Assessment_LP	BOTH_EMPTY		
21	Net_Assessment_Mils	BOTH_EMPTY		
21	Remarks	BOTH_EMPTY		
22	Serial_No	MATCH	١١١	١١١
22	Date	BOTH_EMPTY		
22	Property_recorded_under_Block_No	MISMATCH	٤١٤١	٤١٤٨
22	Property_recorded_under_Parcel_No	MATCH	٤١	٤١
22	Parcel_Cat_No	MATCH	٦	٦
22	Parcel_Area	MISMATCH	٥٣٥٠	٥٢٥
22	Nature_of_Entry	MISMATCH	'	٢
22	New_Serial_No	ONLY_baseer		.
22	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
22	Tax_LP	BOTH_EMPTY		
22	Tax_Mils	MISMATCH	٢١٠	٢١
22	Total_Tax_LP	MATCH	٣	٣
22	Total_Tax_Mils	MATCH	٤١٥	٤١٥
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
22	Net_Assessment_LP	BOTH_EMPTY		
22	Net_Assessment_Mils	BOTH_EMPTY		
22	Remarks	BOTH_EMPTY		
23	Serial_No	ONLY_baseer		.
23	Date	ONLY_baseer		.
23	Property_recorded_under_Block_No	MISMATCH	'	.
23	Property_recorded_under_Parcel_No	MISMATCH	'	.
23	Parcel_Cat_No	MATCH	١٦	١٦
23	Parcel_Area	MISMATCH	١٧,٥٣٥	١٧,٥٢٥
23	Nature_of_Entry	MISMATCH	؛	٤٠
23	New_Serial_No	ONLY_baseer		السبت
23	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
23	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
23	Tax_LP	BOTH_EMPTY		
23	Tax_Mils	MISMATCH	---	-١-
23	Total_Tax_LP	MATCH	٣	٣
23	Total_Tax_Mils	MATCH	٤١٥	٤١٥
23	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	ONLY_baseer		٣
23	Remarks	BOTH_EMPTY		
24	Serial_No	MATCH	١١٢	١١٢
24	Date	ONLY_baseer		.
24	Property_recorded_under_Block_No	ONLY_baseer		.
24	Property_recorded_under_Parcel_No	MATCH	٤٦	٤٦
24	Parcel_Cat_No	ONLY_baseer		٦٠
24	Parcel_Area	MISMATCH	٦١,٧٧٨	١٢٧٨
