row	col	state	som	baseer
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	BOTH_EMPTY		
5	Remarks	BOTH_EMPTY		
6	Serial_No	MATCH	٧٣	٧٣
6	Date	BOTH_EMPTY		
6	Property_recorded_under_Block_No	BOTH_EMPTY		
6	Property_recorded_under_Parcel_No	BOTH_EMPTY		
6	Parcel_Cat_No	MISMATCH	١٦	(١٦)
6	Parcel_Area	MISMATCH	١٢٤٢٩	١٢٤٢٨
6	Nature_of_Entry	BOTH_EMPTY		
6	New_Serial_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
6	Reference_to_Register_of_Changes_Serial_No	ONLY_som	- -	
6	Tax_LP	MISMATCH	✓	.
6	Tax_Mils	MISMATCH	- -	-
6	Total_Tax_LP	BOTH_EMPTY		
6	Total_Tax_Mils	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	BOTH_EMPTY		
6	Remarks	BOTH_EMPTY		
7	Serial_No	MATCH	٧٤	٧٤
7	Date	MISMATCH	؛	٤
7	Property_recorded_under_Block_No	MISMATCH	""""	١
7	Property_recorded_under_Parcel_No	MISMATCH	١٠٨	١٠
7	Parcel_Cat_No	MATCH	١٢	١٢
7	Parcel_Area	MISMATCH	١١,٥١٧	١٧ ٥١٧
7	Nature_of_Entry	MISMATCH	""""	٢
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الجمعة
7	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٠٩٦	٩٦
7	Tax_LP	MISMATCH	✓	-
7	Tax_Mils	MISMATCH	٠٩٢	٩٢
7	Total_Tax_LP	BOTH_EMPTY		
7	Total_Tax_Mils	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	BOTH_EMPTY		
7	Remarks	BOTH_EMPTY		
8	Serial_No	MISMATCH	٧٥	Vo
8	Date	BOTH_EMPTY		
8	Property_recorded_under_Block_No	BOTH_EMPTY		
8	Property_recorded_under_Parcel_No	BOTH_EMPTY		
8	Parcel_Cat_No	MISMATCH	١٦	(١٦)
8	Parcel_Area	MISMATCH	٤٦,٥٦٨	٤٦٠٦٨
8	Nature_of_Entry	BOTH_EMPTY		
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
8	Reference_to_Register_of_Changes_Serial_No	ONLY_som	- -	
8	Tax_LP	MISMATCH	✓	-
8	Tax_Mils	MISMATCH	- -	السبت
8	Total_Tax_LP	BOTH_EMPTY		
8	Total_Tax_Mils	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	BOTH_EMPTY		
8	Net_Assessment_Mils	BOTH_EMPTY		
8	Remarks	BOTH_EMPTY		
9	Serial_No	MATCH	٧٦	٧٦
9	Date	MISMATCH	؛	""""
9	Property_recorded_under_Block_No	MATCH	٤١٤٦	٤١٤٦
9	Property_recorded_under_Parcel_No	MATCH	٨٠	٨٠
9	Parcel_Cat_No	MATCH	١٢	١٢
9	Parcel_Area	MISMATCH	٠٠٠٢	٢٠٠٠
9	Nature_of_Entry	MISMATCH	؛	٤
9	New_Serial_No	BOTH_EMPTY		
9	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الجمعة
9	Reference_to_Register_of_Changes_Serial_No	MISMATCH	- - ٨	-٨
9	Tax_LP	MISMATCH	✓	-١-
9	Tax_Mils	MISMATCH	- -	-
9	Total_Tax_LP	BOTH_EMPTY		
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	BOTH_EMPTY		
9	Net_Assessment_Mils	BOTH_EMPTY		
9	Remarks	BOTH_EMPTY		
10	Serial_No	MATCH	٧٧	٧٧
10	Date	MISMATCH	؛	٤
10	Property_recorded_under_Block_No	MISMATCH	""""	١
10	Property_recorded_under_Parcel_No	MISMATCH	٨١	١١
10	Parcel_Cat_No	MISMATCH	١٢	١٣
10	Parcel_Area	MISMATCH	٢,٠٨٢	٢٠٨٢
10	Nature_of_Entry	MISMATCH	""""	الحسد
10	New_Serial_No	MATCH	١١٠	١١٠
10	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
10	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٠٦٢	٣٢
10	Tax_LP	ONLY_som	✓	
10	Tax_Mils	MISMATCH	٠٢٥	١٢٥
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_Mils	ONLY_baseer		.
10	Net_Assessment_LP	BOTH_EMPTY		
10	Net_Assessment_Mils	BOTH_EMPTY		
10	Remarks	BOTH_EMPTY		
11	Serial_No	MATCH	٧٨	٧٨
11	Date	MISMATCH	؛	١
11	Property_recorded_under_Block_No	MATCH	٤١٥٢	٤١٥٢
11	Property_recorded_under_Parcel_No	MISMATCH	٣٦	٢٦
11	Parcel_Cat_No	MATCH	٤	٤
11	Parcel_Area	MISMATCH	٠٠٧٠	١٠٧٠
11	Nature_of_Entry	MISMATCH	""""	٢
11	New_Serial_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الاربعاء
11	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٢٦	٦
11	Tax_LP	ONLY_som	✓	
11	Tax_Mils	MISMATCH	٠١١	١١
11	Total_Tax_LP	BOTH_EMPTY		
11	Total_Tax_Mils	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
11	Net_Assessment_LP	BOTH_EMPTY		
11	Net_Assessment_Mils	BOTH_EMPTY		
11	Remarks	BOTH_EMPTY		
12	Serial_No	MATCH	٧٩	٧٩
12	Date	MISMATCH	؛	٤
12	Property_recorded_under_Block_No	MISMATCH	""""	٢
12	Property_recorded_under_Parcel_No	MATCH	٥٤	٥٤
12	Parcel_Cat_No	MATCH	٤	٤
12	Parcel_Area	MISMATCH	٠٢٥٠	٢٥٠
12	Nature_of_Entry	MISMATCH	""""	.
12	New_Serial_No	BOTH_EMPTY		
12	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الجمعة
12	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٢٧	٣
12	Tax_LP	ONLY_som	✓	
12	Tax_Mils	MISMATCH	٠٤٠	-٤-
12	Total_Tax_LP	BOTH_EMPTY		
12	Total_Tax_Mils	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
12	Net_Assessment_LP	BOTH_EMPTY		
12	Net_Assessment_Mils	BOTH_EMPTY		
12	Remarks	BOTH_EMPTY		
13	Serial_No	MATCH	٨٠	٨٠
13	Date	MISMATCH	؛	١
13	Property_recorded_under_Block_No	MISMATCH	""""	٩
13	Property_recorded_under_Parcel_No	MATCH	٧٠	٧٠
13	Parcel_Cat_No	MATCH	٤	٤
13	Parcel_Area	MISMATCH	٠٢٠٠	٢٠٠
13	Nature_of_Entry	MISMATCH	""""	٤
13	New_Serial_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الجمعة
13	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٢٢	١٦
13	Tax_LP	ONLY_som	✓	
13	Tax_Mils	MISMATCH	٠٣٢	١٦
13	Total_Tax_LP	BOTH_EMPTY		
13	Total_Tax_Mils	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
13	Net_Assessment_LP	BOTH_EMPTY		
13	Net_Assessment_Mils	BOTH_EMPTY		
13	Remarks	BOTH_EMPTY		
14	Serial_No	MISMATCH	٨١	١١
14	Date	MISMATCH	""""	١٠
14	Property_recorded_under_Block_No	MISMATCH	""""	٢
14	Property_recorded_under_Parcel_No	MATCH	٧٩	٧٩
14	Parcel_Cat_No	MATCH	٤	٤
14	Parcel_Area	MISMATCH	٠١٧٥	١٧٥
14	Nature_of_Entry	MISMATCH	؛	١
14	New_Serial_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	.
14	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٢٨	١٦
14	Tax_LP	ONLY_som	✓	
14	Tax_Mils	MISMATCH	٠٢٨	٢٨
14	Total_Tax_LP	BOTH_EMPTY		
14	Total_Tax_Mils	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
14	Net_Assessment_LP	BOTH_EMPTY		
14	Net_Assessment_Mils	BOTH_EMPTY		
14	Remarks	BOTH_EMPTY		
15	Serial_No	MISMATCH	٨٢	١٢
15	Date	MISMATCH	؛	٤
15	Property_recorded_under_Block_No	MATCH	٤١٢٩	٤١٢٩
15	Property_recorded_under_Parcel_No	MATCH	١٩	١٩
15	Parcel_Cat_No	MATCH	١٢	١٢
15	Parcel_Area	MISMATCH	١,٠٧٤	١٠٧٤
15	Nature_of_Entry	MISMATCH	""""	١٠
15	New_Serial_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الثلاثاء
15	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٠١٦	١٦
15	Tax_LP	ONLY_som	✓	
15	Tax_Mils	MISMATCH	٠٠٩	٩٠٠
15	Total_Tax_LP	BOTH_EMPTY		
15	Total_Tax_Mils	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
15	Net_Assessment_LP	BOTH_EMPTY		
15	Net_Assessment_Mils	BOTH_EMPTY		
15	Remarks	BOTH_EMPTY		
16	Serial_No	MISMATCH	٨٣	١٢
16	Date	MISMATCH	""""	١٠
16	Property_recorded_under_Block_No	BOTH_EMPTY		
16	Property_recorded_under_Parcel_No	BOTH_EMPTY		
16	Parcel_Cat_No	MISMATCH	١٦	١٠٦
16	Parcel_Area	MISMATCH	١,٦١٢	١٦١٢
16	Nature_of_Entry	BOTH_EMPTY		
16	New_Serial_No	BOTH_EMPTY		
16	Reference_to_Register_of_Changes_Volume_No	ONLY_som	✓	
16	Reference_to_Register_of_Changes_Serial_No	MISMATCH	- -	....
16	Tax_LP	MISMATCH	✓	-
16	Tax_Mils	MISMATCH	- -	-
16	Total_Tax_LP	ONLY_baseer		٨
16	Total_Tax_Mils	MISMATCH	٨٠٠٢	-٢-
16	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
16	Net_Assessment_LP	BOTH_EMPTY		
16	Net_Assessment_Mils	BOTH_EMPTY		
16	Remarks	BOTH_EMPTY		
17	Serial_No	BOTH_EMPTY		
17	Date	BOTH_EMPTY		
17	Property_recorded_under_Block_No	BOTH_EMPTY		
17	Property_recorded_under_Parcel_No	BOTH_EMPTY		
17	Parcel_Cat_No	BOTH_EMPTY		
17	Parcel_Area	BOTH_EMPTY		
17	Nature_of_Entry	BOTH_EMPTY		
17	New_Serial_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
17	Tax_LP	ONLY_baseer		٨
17	Tax_Mils	MISMATCH	٨٠٠٢	٢٠٠٤
17	Total_Tax_LP	BOTH_EMPTY		
17	Total_Tax_Mils	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
17	Net_Assessment_LP	BOTH_EMPTY		
17	Net_Assessment_Mils	BOTH_EMPTY		
17	Remarks	BOTH_EMPTY		
18	Serial_No	BOTH_EMPTY		
18	Date	MATCH	٩٣٩	٩٣٩
18	Property_recorded_under_Block_No	BOTH_EMPTY		
18	Property_recorded_under_Parcel_No	BOTH_EMPTY		
18	Parcel_Cat_No	BOTH_EMPTY		
18	Parcel_Area	BOTH_EMPTY		
18	Nature_of_Entry	BOTH_EMPTY		
18	New_Serial_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
18	Tax_LP	BOTH_EMPTY		
18	Tax_Mils	BOTH_EMPTY		
18	Total_Tax_LP	ONLY_baseer		٨
18	Total_Tax_Mils	MISMATCH	٨٠٠٢	-٢
18	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
18	Net_Assessment_LP	ONLY_baseer		٢
18	Net_Assessment_Mils	MISMATCH	٨٠٠٢	.
18	Remarks	BOTH_EMPTY		
19	Serial_No	BOTH_EMPTY		
19	Date	MISMATCH	٩٤٠	٩٤
19	Property_recorded_under_Block_No	BOTH_EMPTY		
19	Property_recorded_under_Parcel_No	BOTH_EMPTY		
19	Parcel_Cat_No	BOTH_EMPTY		
19	Parcel_Area	BOTH_EMPTY		
19	Nature_of_Entry	ONLY_baseer		الثلاثاء
19	New_Serial_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
19	Tax_LP	BOTH_EMPTY		
19	Tax_Mils	BOTH_EMPTY		
19	Total_Tax_LP	BOTH_EMPTY		
19	Total_Tax_Mils	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
19	Net_Assessment_LP	ONLY_baseer		٧
19	Net_Assessment_Mils	MISMATCH	٧٩٦٤	٩٦٤
19	Remarks	BOTH_EMPTY		
20	Serial_No	MISMATCH	٨٤	١٤
20	Date	MISMATCH	؛	١
20	Property_recorded_under_Block_No	MISMATCH	٤١٣٢	٤٣٣
20	Property_recorded_under_Parcel_No	MATCH	٩	٩
20	Parcel_Cat_No	MISMATCH	١٠	٨
20	Parcel_Area	MISMATCH	١٢,٢٧١	١٢٫٣٧١
20	Nature_of_Entry	MISMATCH	تنزيل ١٩٤٥	ربيع ١٤
20	New_Serial_No	MISMATCH	T.D.L. 940	T.D.L
20	Reference_to_Register_of_Changes_Volume_No	MISMATCH	٢٢٦	940
20	Reference_to_Register_of_Changes_Serial_No	MISMATCH	✓	٢٢٤
20	Tax_LP	ONLY_baseer		١
20	Tax_Mils	MATCH	٢٢٣	٢٢٣
20	Total_Tax_LP	MATCH	٣	٣
20	Total_Tax_Mils	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
20	Net_Assessment_LP	BOTH_EMPTY		
20	Net_Assessment_Mils	BOTH_EMPTY		
20	Remarks	BOTH_EMPTY		
21	Serial_No	MISMATCH	٨٥	١٥
21	Date	MISMATCH	٢٢	٢
21	Property_recorded_under_Block_No	MISMATCH	٤١٤٧	٩١٩٧
21	Property_recorded_under_Parcel_No	MISMATCH	٧٦	١٦
21	Parcel_Cat_No	MISMATCH	١٢	١٣
21	Parcel_Area	MISMATCH	١٦٠٠,١٦٧	٠٦٠
21	Nature_of_Entry	MISMATCH	تنزيل ١٩٤٥	١٦٧ ربيع الثاني
21	New_Serial_No	MISMATCH	T.D.L. 940	١٠٥٠
21	Reference_to_Register_of_Changes_Volume_No	MISMATCH	- - ٨	١٩٤٥
21	Reference_to_Register_of_Changes_Serial_No	MISMATCH	✓	٨-١
21	Tax_LP	ONLY_baseer		١
21	Tax_Mils	MISMATCH	٠٠٤	٤٠
21	Total_Tax_LP	MATCH	٣	٣
21	Total_Tax_Mils	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
21	Net_Assessment_LP	BOTH_EMPTY		
21	Net_Assessment_Mils	BOTH_EMPTY		
21	Remarks	BOTH_EMPTY		
22	Serial_No	MISMATCH	٨٦	١٦
22	Date	MISMATCH	؛	١
22	Property_recorded_under_Block_No	MISMATCH	٤١٤٨	٢١٤٨
22	Property_recorded_under_Parcel_No	MATCH	٦٠	٦٠
22	Parcel_Cat_No	MISMATCH	١٢	١٣
22	Parcel_Area	MISMATCH	٠٠٠٧	٩٠٧
22	Nature_of_Entry	MISMATCH	تنزيل ١٩٤٥	ميكل ١٩٤
22	New_Serial_No	MISMATCH	T.D.L. 940	٦٠٥٢
22	Reference_to_Register_of_Changes_Volume_No	MISMATCH	- - ٨	٦٩٤٥
22	Reference_to_Register_of_Changes_Serial_No	MISMATCH	✓	١٠
22	Tax_LP	ONLY_baseer		١
22	Tax_Mils	MISMATCH	- -	-١-
22	Total_Tax_LP	MATCH	٣	٣
22	Total_Tax_Mils	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
22	Net_Assessment_LP	BOTH_EMPTY		
22	Net_Assessment_Mils	BOTH_EMPTY		
22	Remarks	BOTH_EMPTY		
23	Serial_No	MATCH	٨٧	٨٧
23	Date	MISMATCH	؛	٥
23	Property_recorded_under_Block_No	MATCH	٤١٥٠	٤١٥٠
23	Property_recorded_under_Parcel_No	MISMATCH	٤٢	٦٢
23	Parcel_Cat_No	MISMATCH	١٢	١٣
23	Parcel_Area	MISMATCH	٢,٥٩٥	٢٥٩٣
23	Nature_of_Entry	MISMATCH	تنزيل ١٩٤٥	٣ ربيع ١٩٤٨
23	New_Serial_No	MISMATCH	T.D.L. 940	T.D.A
23	Reference_to_Register_of_Changes_Volume_No	MISMATCH	٢٦	٣٠٩٤٥
23	Reference_to_Register_of_Changes_Serial_No	MISMATCH	✓	٢٤
23	Tax_LP	ONLY_baseer		١
23	Tax_Mils	MISMATCH	٠٢١	٢١
23	Total_Tax_LP	MATCH	٣	٣
23	Total_Tax_Mils	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Entry_No	ONLY_baseer		السبت
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	BOTH_EMPTY		
23	Remarks	BOTH_EMPTY		
24	Serial_No	MATCH	٨٨	٨٨
24	Date	MISMATCH	؛	""""
24	Property_recorded_under_Block_No	MATCH	""""	""""
24	Property_recorded_under_Parcel_No	MISMATCH	٦٧	١٧
24	Parcel_Cat_No	MISMATCH	١٢	١٣
24	Parcel_Area	MISMATCH	٢,٧٧١	٢٧٧١
