row	col	state	som	hadid02
4	Net_Assessment_Mils	BOTH_EMPTY		
4	Remarks	BOTH_EMPTY		
5	Serial_No	MISMATCH	٢٤	"✓"""
5	Date	ONLY_hadid02		""""
5	Property_recorded_under_Block_No	MISMATCH	""""	٤١٣
5	Property_recorded_under_Parcel_No	MISMATCH	"١٩ 
 ٠٧"	٧
5	Parcel_Cat_No	MISMATCH	"١٦ 
 ١٤"	١٤
5	Parcel_Area	MISMATCH	"٢,٢٩١ 
 ٤,٠٤٢✓"	٤,٠٤٣
5	Nature_of_Entry	ONLY_hadid02		""""
5	New_Serial_No	BOTH_EMPTY		
5	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
5	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		.
5	Tax_LP	ONLY_hadid02		✓
5	Tax_Mils	MISMATCH	٠٢٠	٠٢٤٠
5	Total_Tax_LP	MISMATCH	١	""""
5	Total_Tax_Mils	MISMATCH	٢٢٢	٢٣
5	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
5	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
5	Net_Assessment_LP	BOTH_EMPTY		
5	Net_Assessment_Mils	BOTH_EMPTY		
5	Remarks	BOTH_EMPTY		
6	Serial_No	MISMATCH	٢٥	✓
6	Date	ONLY_hadid02		""""
6	Property_recorded_under_Block_No	MISMATCH	٤١٤٤	٤١٤
6	Property_recorded_under_Parcel_No	MISMATCH	٢٩	٣٦
6	Parcel_Cat_No	MATCH	١٤	١٤
6	Parcel_Area	MISMATCH	٢,٠٧٢✓	٣,٠٧٣
6	Nature_of_Entry	ONLY_hadid02		✓
6	New_Serial_No	ONLY_hadid02		..
6	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
6	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
6	Tax_LP	BOTH_EMPTY		
6	Tax_Mils	MATCH	٠١٦	٠١٦
6	Total_Tax_LP	MATCH	١	١
6	Total_Tax_Mils	MISMATCH	٢٤٢	٢٤
6	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
6	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
6	Net_Assessment_LP	BOTH_EMPTY		
6	Net_Assessment_Mils	BOTH_EMPTY		
6	Remarks	BOTH_EMPTY		
7	Serial_No	MISMATCH	٢٦	""""
7	Date	ONLY_hadid02		""""
7	Property_recorded_under_Block_No	MATCH	""""	""""
7	Property_recorded_under_Parcel_No	MATCH	٧٠	٧٠
7	Parcel_Cat_No	MATCH	١٤	١٤
7	Parcel_Area	MISMATCH	٥,٢٧٧✓	٢٩,٧١
7	Nature_of_Entry	ONLY_hadid02		✓
7	New_Serial_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
7	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
7	Tax_LP	ONLY_hadid02		-
7	Tax_Mils	MISMATCH	٠٢٤	١
7	Total_Tax_LP	MISMATCH	١	✓
7	Total_Tax_Mils	MISMATCH	٢٥٩	١
7	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
7	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
7	Net_Assessment_LP	BOTH_EMPTY		
7	Net_Assessment_Mils	BOTH_EMPTY		
7	Remarks	BOTH_EMPTY		
8	Serial_No	ONLY_hadid02		✓
8	Date	ONLY_hadid02		..
8	Property_recorded_under_Block_No	BOTH_EMPTY		
8	Property_recorded_under_Parcel_No	BOTH_EMPTY		
8	Parcel_Cat_No	BOTH_EMPTY		
8	Parcel_Area	BOTH_EMPTY		
8	Nature_of_Entry	BOTH_EMPTY		
8	New_Serial_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
8	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
8	Tax_LP	ONLY_hadid02		..
8	Tax_Mils	BOTH_EMPTY		
8	Total_Tax_LP	MISMATCH	١	٠٤
8	Total_Tax_Mils	MISMATCH	٢٨٢	٢,٢٣
8	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
8	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
8	Net_Assessment_LP	MATCH	١	١
8	Net_Assessment_Mils	MISMATCH	٢٨٢	٢٣
8	Remarks	BOTH_EMPTY		
9	Serial_No	ONLY_hadid02		✓
9	Date	ONLY_hadid02		""""
9	Property_recorded_under_Block_No	BOTH_EMPTY		
9	Property_recorded_under_Parcel_No	BOTH_EMPTY		
9	Parcel_Cat_No	ONLY_hadid02		T.L
9	Parcel_Area	MISMATCH	جنينة خرب	١ن٠
9	Nature_of_Entry	BOTH_EMPTY		
9	New_Serial_No	ONLY_hadid02		١
9	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		١
9	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		.
9	Tax_LP	BOTH_EMPTY		
9	Tax_Mils	BOTH_EMPTY		
9	Total_Tax_LP	BOTH_EMPTY		
9	Total_Tax_Mils	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
9	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
9	Net_Assessment_LP	MISMATCH	٢	٠٣
9	Net_Assessment_Mils	MISMATCH	"٨٤٩ 
 ٥ 
 ١٣٢"	٩٤
9	Remarks	BOTH_EMPTY		
10	Serial_No	ONLY_hadid02		✓
10	Date	ONLY_hadid02		١
10	Property_recorded_under_Block_No	BOTH_EMPTY		
10	Property_recorded_under_Parcel_No	BOTH_EMPTY		
10	Parcel_Cat_No	BOTH_EMPTY		
10	Parcel_Area	ONLY_hadid02		..
10	Nature_of_Entry	ONLY_hadid02		..
10	New_Serial_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
10	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
10	Tax_LP	BOTH_EMPTY		
10	Tax_Mils	BOTH_EMPTY		
10	Total_Tax_LP	BOTH_EMPTY		
10	Total_Tax_Mils	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
10	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
10	Net_Assessment_LP	ONLY_hadid02		..
10	Net_Assessment_Mils	ONLY_hadid02		.
10	Remarks	BOTH_EMPTY		
11	Serial_No	ONLY_som	٩٤٦/940	
11	Date	ONLY_hadid02		٩٤/ ٩٤٥
11	Property_recorded_under_Block_No	BOTH_EMPTY		
11	Property_recorded_under_Parcel_No	BOTH_EMPTY		
11	Parcel_Cat_No	BOTH_EMPTY		
11	Parcel_Area	ONLY_hadid02		١
11	Nature_of_Entry	ONLY_hadid02		١
11	New_Serial_No	ONLY_hadid02		١
11	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
11	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
11	Tax_LP	BOTH_EMPTY		
11	Tax_Mils	BOTH_EMPTY		
11	Total_Tax_LP	BOTH_EMPTY		
11	Total_Tax_Mils	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
11	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
11	Net_Assessment_LP	BOTH_EMPTY		
11	Net_Assessment_Mils	BOTH_EMPTY		
11	Remarks	BOTH_EMPTY		
12	Serial_No	MISMATCH	٣٧	٧
12	Date	ONLY_hadid02		١
12	Property_recorded_under_Block_No	ONLY_som	٤١٢٢	
12	Property_recorded_under_Parcel_No	ONLY_som	٦	
12	Parcel_Cat_No	MATCH	١٠	١٠
12	Parcel_Area	ONLY_som	٦٧٧٥	
12	Nature_of_Entry	MISMATCH	بيع	بي
12	New_Serial_No	MATCH	٤١٦	٤١٦
12	Reference_to_Register_of_Changes_Volume_No	ONLY_som	"عقد 
 ٤٩/٢٦٠"	
12	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
12	Tax_LP	BOTH_EMPTY		
12	Tax_Mils	MISMATCH	١٢٦	٤٦٠
12	Total_Tax_LP	MATCH	١	١
12	Total_Tax_Mils	MATCH	١٥٧	١٥٧
12	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
12	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
12	Net_Assessment_LP	MISMATCH	١	١٠
12	Net_Assessment_Mils	MISMATCH	١٥٧	١٥
12	Remarks	BOTH_EMPTY		
13	Serial_No	ONLY_hadid02		٩٤٦٣
13	Date	ONLY_hadid02		..
13	Property_recorded_under_Block_No	BOTH_EMPTY		
13	Property_recorded_under_Parcel_No	BOTH_EMPTY		
13	Parcel_Cat_No	ONLY_hadid02		✓
13	Parcel_Area	MISMATCH	اخرى	٤.بة حرب
13	Nature_of_Entry	BOTH_EMPTY		
13	New_Serial_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
13	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
13	Tax_LP	BOTH_EMPTY		
13	Tax_Mils	BOTH_EMPTY		
13	Total_Tax_LP	BOTH_EMPTY		
13	Total_Tax_Mils	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
13	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
13	Net_Assessment_LP	MISMATCH	٣	١٣
13	Net_Assessment_Mils	MISMATCH	٤٧١	١٠٠
13	Remarks	BOTH_EMPTY		
14	Serial_No	ONLY_som	٣٥	
14	Date	ONLY_hadid02		.نظ
14	Property_recorded_under_Block_No	BOTH_EMPTY		
14	Property_recorded_under_Parcel_No	BOTH_EMPTY		
14	Parcel_Cat_No	BOTH_EMPTY		
14	Parcel_Area	BOTH_EMPTY		
14	Nature_of_Entry	BOTH_EMPTY		
14	New_Serial_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
14	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
14	Tax_LP	BOTH_EMPTY		
14	Tax_Mils	BOTH_EMPTY		
14	Total_Tax_LP	BOTH_EMPTY		
14	Total_Tax_Mils	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
14	Reference_to_Register_of_Exemptions_Amount_LP	ONLY_hadid02		٠
14	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
14	Net_Assessment_LP	ONLY_hadid02		–
14	Net_Assessment_Mils	MISMATCH	٤٦٢٨	–
14	Remarks	BOTH_EMPTY		
15	Serial_No	ONLY_hadid02		١
15	Date	ONLY_hadid02		✓
15	Property_recorded_under_Block_No	BOTH_EMPTY		
15	Property_recorded_under_Parcel_No	BOTH_EMPTY		
15	Parcel_Cat_No	BOTH_EMPTY		
15	Parcel_Area	ONLY_hadid02		٠
15	Nature_of_Entry	ONLY_hadid02		..
15	New_Serial_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
15	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		...
15	Tax_LP	ONLY_hadid02		.
15	Tax_Mils	BOTH_EMPTY		
15	Total_Tax_LP	MISMATCH	١	..
15	Total_Tax_Mils	MISMATCH	١٥٧	١,٥٧
15	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
15	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
15	Net_Assessment_LP	MISMATCH	١	ن
15	Net_Assessment_Mils	MISMATCH	١٥٧	–
15	Remarks	BOTH_EMPTY		
16	Serial_No	BOTH_EMPTY		
16	Date	ONLY_hadid02		.
16	Property_recorded_under_Block_No	ONLY_hadid02		–
16	Property_recorded_under_Parcel_No	BOTH_EMPTY		
16	Parcel_Cat_No	BOTH_EMPTY		
16	Parcel_Area	BOTH_EMPTY		
16	Nature_of_Entry	ONLY_hadid02		..
16	New_Serial_No	ONLY_hadid02		.
16	Reference_to_Register_of_Changes_Volume_No	ONLY_hadid02		..
16	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٠٠.
16	Tax_LP	ONLY_hadid02		..
16	Tax_Mils	BOTH_EMPTY		
16	Total_Tax_LP	BOTH_EMPTY		
16	Total_Tax_Mils	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
16	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
16	Net_Assessment_LP	MISMATCH	٢	–
16	Net_Assessment_Mils	MISMATCH	٤٧١	–
16	Remarks	BOTH_EMPTY		
17	Serial_No	ONLY_hadid02		٩يبة حرب
17	Date	ONLY_hadid02		.
17	Property_recorded_under_Block_No	ONLY_hadid02		١
17	Property_recorded_under_Parcel_No	BOTH_EMPTY		
17	Parcel_Cat_No	BOTH_EMPTY		
17	Parcel_Area	BOTH_EMPTY		
17	Nature_of_Entry	BOTH_EMPTY		
17	New_Serial_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
17	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		١
17	Tax_LP	ONLY_hadid02		١
17	Tax_Mils	BOTH_EMPTY		
17	Total_Tax_LP	BOTH_EMPTY		
17	Total_Tax_Mils	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
17	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
17	Net_Assessment_LP	ONLY_hadid02		٤
17	Net_Assessment_Mils	MISMATCH	٤٦٢٨	٦٨
17	Remarks	BOTH_EMPTY		
18	Serial_No	MISMATCH	٩٤٦/٤٧	٩٤٦
18	Date	ONLY_hadid02		٩.
18	Property_recorded_under_Block_No	BOTH_EMPTY		
18	Property_recorded_under_Parcel_No	BOTH_EMPTY		
18	Parcel_Cat_No	BOTH_EMPTY		
18	Parcel_Area	BOTH_EMPTY		
18	Nature_of_Entry	BOTH_EMPTY		
18	New_Serial_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
18	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
18	Tax_LP	ONLY_hadid02		✓
18	Tax_Mils	BOTH_EMPTY		
18	Total_Tax_LP	BOTH_EMPTY		
18	Total_Tax_Mils	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
18	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
18	Net_Assessment_LP	BOTH_EMPTY		
18	Net_Assessment_Mils	BOTH_EMPTY		
18	Remarks	BOTH_EMPTY		
19	Serial_No	BOTH_EMPTY		
19	Date	ONLY_hadid02		..
19	Property_recorded_under_Block_No	ONLY_hadid02		✓
19	Property_recorded_under_Parcel_No	BOTH_EMPTY		
19	Parcel_Cat_No	BOTH_EMPTY		
19	Parcel_Area	BOTH_EMPTY		
19	Nature_of_Entry	BOTH_EMPTY		
19	New_Serial_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
19	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
19	Tax_LP	ONLY_hadid02		""""
19	Tax_Mils	BOTH_EMPTY		
19	Total_Tax_LP	MATCH	١	١
19	Total_Tax_Mils	MISMATCH	١٥٧	١٠٥٧
19	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
19	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
19	Net_Assessment_LP	MISMATCH	١	✓
19	Net_Assessment_Mils	MATCH	١٥٧	١٥٧
19	Remarks	BOTH_EMPTY		
20	Serial_No	ONLY_hadid02		٩٦ رب
20	Date	ONLY_hadid02		""""
20	Property_recorded_under_Block_No	ONLY_hadid02		١
20	Property_recorded_under_Parcel_No	BOTH_EMPTY		
20	Parcel_Cat_No	BOTH_EMPTY		
20	Parcel_Area	ONLY_hadid02		..
20	Nature_of_Entry	ONLY_hadid02		""""
20	New_Serial_No	ONLY_hadid02		✓
20	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
20	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
20	Tax_LP	BOTH_EMPTY		
20	Tax_Mils	BOTH_EMPTY		
20	Total_Tax_LP	ONLY_hadid02		١٣
20	Total_Tax_Mils	ONLY_hadid02		..
20	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
20	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
20	Net_Assessment_LP	MISMATCH	٢	٤
20	Net_Assessment_Mils	MISMATCH	"٤٧١ 
 ٤٦٢٨"	٢,٨
20	Remarks	BOTH_EMPTY		
21	Serial_No	ONLY_hadid02		٩ي٦حرب
21	Date	MISMATCH	٣٢٦	١
21	Property_recorded_under_Block_No	ONLY_som	٣	
21	Property_recorded_under_Parcel_No	BOTH_EMPTY		
21	Parcel_Cat_No	BOTH_EMPTY		
21	Parcel_Area	BOTH_EMPTY		
21	Nature_of_Entry	BOTH_EMPTY		
21	New_Serial_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
21	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		..
21	Tax_LP	ONLY_hadid02		١
21	Tax_Mils	BOTH_EMPTY		
21	Total_Tax_LP	BOTH_EMPTY		
21	Total_Tax_Mils	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
21	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
21	Net_Assessment_LP	ONLY_hadid02		✓
21	Net_Assessment_Mils	ONLY_hadid02		.
21	Remarks	BOTH_EMPTY		
22	Serial_No	BOTH_EMPTY		
22	Date	BOTH_EMPTY		
22	Property_recorded_under_Block_No	BOTH_EMPTY		
22	Property_recorded_under_Parcel_No	BOTH_EMPTY		
22	Parcel_Cat_No	BOTH_EMPTY		
22	Parcel_Area	BOTH_EMPTY		
22	Nature_of_Entry	BOTH_EMPTY		
22	New_Serial_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
22	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
22	Tax_LP	BOTH_EMPTY		
22	Tax_Mils	BOTH_EMPTY		
22	Total_Tax_LP	BOTH_EMPTY		
22	Total_Tax_Mils	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
22	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
22	Net_Assessment_LP	BOTH_EMPTY		
22	Net_Assessment_Mils	BOTH_EMPTY		
22	Remarks	BOTH_EMPTY		
23	Serial_No	ONLY_hadid02		٩٦٩رب
23	Date	ONLY_hadid02		٣
23	Property_recorded_under_Block_No	ONLY_hadid02		١
23	Property_recorded_under_Parcel_No	BOTH_EMPTY		
23	Parcel_Cat_No	BOTH_EMPTY		
23	Parcel_Area	ONLY_hadid02		٠
23	Nature_of_Entry	ONLY_hadid02		""""
23	New_Serial_No	BOTH_EMPTY		
23	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
23	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
23	Tax_LP	BOTH_EMPTY		
23	Tax_Mils	BOTH_EMPTY		
23	Total_Tax_LP	BOTH_EMPTY		
23	Total_Tax_Mils	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
23	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
23	Net_Assessment_LP	BOTH_EMPTY		
23	Net_Assessment_Mils	BOTH_EMPTY		
23	Remarks	BOTH_EMPTY		
24	Serial_No	ONLY_hadid02		-
24	Date	ONLY_hadid02		.
24	Property_recorded_under_Block_No	ONLY_hadid02		✓
24	Property_recorded_under_Parcel_No	BOTH_EMPTY		
24	Parcel_Cat_No	BOTH_EMPTY		
24	Parcel_Area	BOTH_EMPTY		
24	Nature_of_Entry	BOTH_EMPTY		
24	New_Serial_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Serial_No	ONLY_hadid02		٣
24	Tax_LP	ONLY_hadid02		١
24	Tax_Mils	BOTH_EMPTY		
24	Total_Tax_LP	BOTH_EMPTY		
24	Total_Tax_Mils	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	BOTH_EMPTY		
